"Density","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
362.57,0.087232,3560.9,-0.33156,0,2.9325e+06,538.02,1,0,-13.88,0,0
362.57,0.087238,3561.1,-0.28216,0,2.9326e+06,538.02,1,0.025662,-13.855,0,0
362.57,0.087245,3561.4,-0.23276,0,2.9326e+06,538.02,1,0.051325,-13.829,0,0
362.57,0.087251,3561.7,-0.18336,0,2.9326e+06,538.02,1,0.076987,-13.804,0,0
362.57,0.087258,3562,-0.13396,0,2.9326e+06,538.02,1,0.10265,-13.778,0,0
362.57,0.087264,3562.2,-0.084558,0,2.9326e+06,538.02,1,0.12831,-13.752,0,0
362.57,0.087271,3562.5,-0.079905,0,2.9326e+06,538.02,1,0.15397,-13.727,0,0
362.57,0.08728,3562.8,-0.1338,0,2.9326e+06,538.02,1,0.17964,-13.701,0,0
362.57,0.087288,3563.2,-0.1877,0,2.9326e+06,538.02,1,0.2053,-13.675,0,0
362.57,0.087297,3563.5,-0.24159,0,2.9325e+06,538.02,1,0.23096,-13.65,0,0
362.57,0.087305,3563.8,-0.29549,0,2.9325e+06,538.02,1,0.25663,-13.624,0,0
362.57,0.087314,3564.2,-0.34939,0,2.9325e+06,538.02,1,0.28229,-13.598,0,0
362.57,0.087324,3564.5,-0.3419,0,2.9325e+06,538.02,1,0.30795,-13.573,0,0
362.57,0.087334,3565,-0.32496,0,2.9325e+06,538.02,1,0.33361,-13.547,0,0
362.57,0.087344,3565.4,-0.30802,0,2.9325e+06,538.02,1,0.35927,-13.521,0,0
362.57,0.087355,3565.8,-0.29107,0,2.9325e+06,538.02,1,0.38494,-13.496,0,0
362.57,0.087365,3566.2,-0.27413,0,2.9325e+06,538.02,1,0.4106,-13.47,0,0
362.57,0.087375,3566.6,-0.26298,0,2.9325e+06,538.02,1,0.43626,-13.444,0,0
362.57,0.087386,3567,-0.26537,0,2.9325e+06,538.02,1,0.46192,-13.419,0,0
362.57,0.087396,3567.4,-0.26775,0,2.9325e+06,538.02,1,0.48759,-13.393,0,0
362.57,0.087406,3567.8,-0.27014,0,2.9325e+06,538.02,1,0.51325,-13.367,0,0
362.57,0.087417,3568.2,-0.27253,0,2.9325e+06,538.02,1,0.53891,-13.342,0,0
362.57,0.087427,3568.6,-0.27492,0,2.9325e+06,538.02,1,0.56458,-13.316,0,0
362.57,0.08744,3569.1,-0.29025,0,2.9325e+06,538.02,1,0.59024,-13.29,0,0
362.57,0.087454,3569.7,-0.3103,0,2.9325e+06,538.02,1,0.6159,-13.265,0,0
362.57,0.087467,3570.2,-0.33035,0,2.9325e+06,538.02,1,0.64156,-13.239,0,0
362.57,0.087481,3570.8,-0.3504,0,2.9325e+06,538.02,1,0.66722,-13.213,0,0
362.57,0.087495,3571.3,-0.37045,0,2.9325e+06,538.02,1,0.69289,-13.188,0,0
362.57,0.087509,3571.9,-0.39288,0,2.9325e+06,538.02,1,0.71855,-13.162,0,0
362.57,0.087527,3572.6,-0.42724,0,2.9325e+06,538.02,1,0.74421,-13.136,0,0
362.57,0.087544,3573.3,-0.46161,0,2.9324e+06,538.02,1,0.76987,-13.111,0,0
362.56,0.087562,3574,-0.49597,0,2.9324e+06,538.02,1,0.79554,-13.085,0,0
362.56,0.087579,3574.7,-0.53034,0,2.9324e+06,538.02,1,0.8212,-13.059,0,0
362.56,0.087596,3575.4,-0.5647,0,2.9324e+06,538.02,1,0.84686,-13.034,0,0
362.56,0.087618,3576.3,-0.62428,0,2.9324e+06,538.02,1,0.87252,-13.008,0,0
362.56,0.087644,3577.3,-0.70072,0,2.9324e+06,538.02,1,0.89819,-12.982,0,0
362.56,0.087669,3578.2,-0.77716,0,2.9324e+06,538.02,1,0.92385,-12.957,0,0
362.56,0.087694,3579.2,-0.85359,0,2.9324e+06,538.02,1,0.94951,-12.931,0,0
362.56,0.087719,3580.2,-0.93003,0,2.9324e+06,538.02,1,0.97517,-12.905,0,0
362.56,0.087745,3581.2,-1.0021,0,2.9324e+06,538.02,1,1.0008,-12.88,0,0
362.56,0.08778,3582.7,-0.94554,0,2.9324e+06,538.02,1,1.0265,-12.854,0,0
362.56,0.087815,3584.1,-0.88896,0,2.9324e+06,538.02,1,1.0522,-12.828,0,0
362.56,0.08785,3585.5,-0.83237,0,2.9324e+06,538.02,1,1.0778,-12.803,0,0
362.56,0.087885,3586.9,-0.77579,0,2.9323e+06,538.02,1,1.1035,-12.777,0,0
362.56,0.087921,3588.3,-0.71921,0,2.9323e+06,538.02,1,1.1291,-12.751,0,0
362.56,0.087955,3589.7,-0.70404,0,2.9323e+06,538.02,1,1.1548,-12.726,0,0
362.56,0.087988,3591.1,-0.73636,0,2.9323e+06,538.02,1,1.1805,-12.7,0,0
362.56,0.088022,3592.4,-0.76867,0,2.9323e+06,538.02,1,1.2061,-12.674,0,0
362.55,0.088055,3593.7,-0.80099,0,2.9323e+06,538.02,1,1.2318,-12.649,0,0
362.55,0.088089,3595.1,-0.83331,0,2.9323e+06,538.02,1,1.2575,-12.623,0,0
362.55,0.088122,3596.4,-0.86563,0,2.9323e+06,538.02,1,1.2831,-12.597,0,0
362.55,0.088159,3597.9,-0.92897,0,2.9323e+06,538.02,1,1.3088,-12.572,0,0
362.55,0.088197,3599.4,-0.99579,0,2.9323e+06,538.02,1,1.3344,-12.546,0,0
362.55,0.088234,3600.9,-1.0626,0,2.9323e+06,538.02,1,1.3601,-12.52,0,0
362.55,0.088272,3602.4,-1.1294,0,2.9323e+06,538.02,1,1.3858,-12.495,0,0
362.55,0.088309,3603.9,-1.1963,0,2.9323e+06,538.02,1,1.4114,-12.469,0,0
362.55,0.088349,3605.5,-1.2583,0,2.9322e+06,538.02,1,1.4371,-12.443,0,0
362.55,0.088394,3607.3,-1.3105,0,2.9322e+06,538.02,1,1.4628,-12.418,0,0
362.55,0.088438,3609.1,-1.3628,0,2.9322e+06,538.02,1,1.4884,-12.392,0,0
362.55,0.088483,3610.8,-1.4151,0,2.9322e+06,538.02,1,1.5141,-12.366,0,0
362.54,0.088527,3612.6,-1.4674,0,2.9322e+06,538.02,1,1.5397,-12.341,0,0
362.54,0.088572,3614.3,-1.5197,0,2.9322e+06,538.02,1,1.5654,-12.315,0,0
362.54,0.088614,3616,-1.5157,0,2.9321e+06,538.02,1,1.5911,-12.289,0,0
362.54,0.088655,3617.6,-1.4943,0,2.9321e+06,538.02,1,1.6167,-12.264,0,0
362.54,0.088696,3619.2,-1.473,0,2.9321e+06,538.02,1,1.6424,-12.238,0,0
362.54,0.088737,3620.8,-1.4517,0,2.9321e+06,538.02,1,1.6681,-12.212,0,0
362.53,0.088779,3622.4,-1.4304,0,2.9321e+06,538.02,1,1.6937,-12.187,0,0
362.53,0.08882,3624.1,-1.4097,0,2.932e+06,538.02,1,1.7194,-12.161,0,0
362.53,0.088864,3625.8,-1.3914,0,2.932e+06,538.02,1,1.745,-12.135,0,0
362.53,0.088907,3627.5,-1.3732,0,2.932e+06,538.02,1,1.7707,-12.11,0,0
362.53,0.088951,3629.2,-1.3549,0,2.932e+06,538.02,1,1.7964,-12.084,0,0
362.53,0.088995,3631,-1.3367,0,2.932e+06,538.02,1,1.822,-12.058,0,0
362.53,0.089038,3632.7,-1.3185,0,2.9319e+06,538.02,1,1.8477,-12.033,0,0
362.52,0.089086,3634.6,-1.3309,0,2.9319e+06,538.02,1,1.8734,-12.007,0,0
362.52,0.089136,3636.6,-1.3611,0,2.9319e+06,538.02,1,1.899,-11.981,0,0
362.52,0.089186,3638.6,-1.3914,0,2.9319e+06,538.02,1,1.9247,-11.956,0,0
362.52,0.089237,3640.6,-1.4217,0,2.9319e+06,538.02,1,1.9503,-11.93,0,0
362.52,0.089287,3642.6,-1.4519,0,2.9319e+06,538.02,1,1.976,-11.904,0,0
362.52,0.089338,3644.7,-1.492,0,2.9319e+06,538.01,1,2.0017,-11.879,0,0
362.52,0.089402,3647.2,-1.6717,0,2.9318e+06,538.01,1,2.0273,-11.853,0,0
362.52,0.089467,3649.8,-1.8515,0,2.9318e+06,538.01,1,2.053,-11.827,0,0
362.51,0.089531,3652.4,-2.0313,0,2.9318e+06,538.01,1,2.0787,-11.802,0,0
362.51,0.089595,3654.9,-2.211,0,2.9318e+06,538.01,1,2.1043,-11.776,0,0
362.51,0.089659,3657.5,-2.3908,0,2.9318e+06,538.01,1,2.13,-11.751,0,0
362.51,0.089725,3660.1,-2.4791,0,2.9318e+06,538.01,1,2.1556,-11.725,0,0
362.51,0.089797,3663,-2.2843,0,2.9317e+06,538.01,1,2.1813,-11.699,0,0
362.51,0.089869,3665.8,-2.0895,0,2.9317e+06,538.01,1,2.207,-11.674,0,0
362.51,0.08994,3668.7,-1.8946,0,2.9317e+06,538.01,1,2.2326,-11.648,0,0
362.5,0.090012,3671.5,-1.6998,0,2.9317e+06,538.01,1,2.2583,-11.622,0,0
362.5,0.090083,3674.3,-1.505,0,2.9316e+06,538.01,1,2.284,-11.597,0,0
362.5,0.09015,3677,-1.3998,0,2.9316e+06,538.01,1,2.3096,-11.571,0,0
362.5,0.090211,3679.4,-1.417,0,2.9316e+06,538.01,1,2.3353,-11.545,0,0
362.49,0.090271,3681.7,-1.4341,0,2.9316e+06,538.01,1,2.3609,-11.52,0,0
362.49,0.090332,3684.1,-1.4513,0,2.9315e+06,538.01,1,2.3866,-11.494,0,0
362.49,0.090392,3686.5,-1.4684,0,2.9315e+06,538.01,1,2.4123,-11.468,0,0
362.49,0.090453,3688.9,-1.4856,0,2.9315e+06,538.01,1,2.4379,-11.443,0,0
362.49,0.090516,3691.4,-1.5392,0,2.9314e+06,538.01,1,2.4636,-11.417,0,0
362.48,0.090581,3693.9,-1.617,0,2.9314e+06,538.01,1,2.4893,-11.391,0,0
362.48,0.090647,3696.5,-1.6947,0,2.9314e+06,538.01,1,2.5149,-11.366,0,0
362.48,0.090712,3699.1,-1.7725,0,2.9314e+06,538.01,1,2.5406,-11.34,0,0
362.48,0.090778,3701.7,-1.8503,0,2.9313e+06,538.01,1,2.5662,-11.314,0,0
362.48,0.090843,3704.3,-1.9281,0,2.9313e+06,538.01,1,2.5919,-11.289,0,0
362.47,0.090914,3707.1,-2.065,0,2.9313e+06,538.01,1,2.6176,-11.263,0,0
362.47,0.090987,3710,-2.2187,0,2.9313e+06,538.01,1,2.6432,-11.237,0,0
362.47,0.091059,3712.9,-2.3723,0,2.9312e+06,538.01,1,2.6689,-11.212,0,0
362.47,0.091132,3715.7,-2.5259,0,2.9312e+06,538.01,1,2.6946,-11.186,0,0
362.47,0.091205,3718.6,-2.6795,0,2.9312e+06,538.01,1,2.7202,-11.16,0,0
362.46,0.091277,3721.5,-2.8332,0,2.9312e+06,538.01,1,2.7459,-11.135,0,0
362.46,0.091359,3724.7,-2.9369,0,2.9311e+06,538.01,1,2.7715,-11.109,0,0
362.46,0.091441,3727.9,-3.0385,0,2.9311e+06,538.01,1,2.7972,-11.083,0,0
362.46,0.091523,3731.2,-3.1402,0,2.9311e+06,538.01,1,2.8229,-11.058,0,0
362.45,0.091605,3734.4,-3.2418,0,2.931e+06,538.01,1,2.8485,-11.032,0,0
362.45,0.091687,3737.6,-3.3435,0,2.931e+06,538.01,1,2.8742,-11.006,0,0
362.45,0.09177,3740.9,-3.4321,0,2.931e+06,538.01,1,2.8999,-10.981,0,0
362.45,0.091859,3744.5,-3.4396,0,2.9309e+06,538.01,1,2.9255,-10.955,0,0
362.44,0.091949,3748,-3.4471,0,2.9309e+06,538.01,1,2.9512,-10.929,0,0
362.44,0.092038,3751.6,-3.4546,0,2.9309e+06,538.01,1,2.9768,-10.904,0,0
362.44,0.092128,3755.2,-3.4621,0,2.9309e+06,538.01,1,3.0025,-10.878,0,0
362.44,0.092217,3758.7,-3.4696,0,2.9308e+06,538.01,1,3.0282,-10.852,0,0
362.43,0.09231,3762.4,-3.4558,0,2.9308e+06,538.01,1,3.0538,-10.827,0,0
362.43,0.092411,3766.4,-3.3965,0,2.9308e+06,538.01,1,3.0795,-10.801,0,0
362.43,0.092512,3770.5,-3.3371,0,2.9307e+06,538.01,1,3.1052,-10.775,0,0
362.43,0.092613,3774.5,-3.2778,0,2.9307e+06,538.01,1,3.1308,-10.75,0,0
362.43,0.092714,3778.5,-3.2184,0,2.9307e+06,538.01,1,3.1565,-10.724,0,0
362.42,0.092815,3782.5,-3.1591,0,2.9307e+06,538.01,1,3.1821,-10.698,0,0
362.42,0.092924,3786.9,-3.1566,0,2.9306e+06,538.01,1,3.2078,-10.673,0,0
362.42,0.093042,3791.5,-3.212,0,2.9306e+06,538.01,1,3.2335,-10.647,0,0
362.41,0.09316,3796.2,-3.2673,0,2.9305e+06,538.01,1,3.2591,-10.621,0,0
362.41,0.093279,3800.9,-3.3226,0,2.9305e+06,538,1,3.2848,-10.596,0,0
362.41,0.093397,3805.6,-3.3779,0,2.9305e+06,538,1,3.3105,-10.57,0,0
362.41,0.093515,3810.3,-3.4332,0,2.9304e+06,538,1,3.3361,-10.544,0,0
362.4,0.093631,3814.9,-3.4808,0,2.9304e+06,538,1,3.3618,-10.519,0,0
362.4,0.093746,3819.3,-3.5246,0,2.9303e+06,538,1,3.3874,-10.493,0,0
362.39,0.093861,3823.8,-3.5684,0,2.9303e+06,538,1,3.4131,-10.467,0,0
362.39,0.093977,3828.3,-3.6123,0,2.9302e+06,538,1,3.4388,-10.442,0,0
362.38,0.094092,3832.8,-3.6561,0,2.9301e+06,538,1,3.4644,-10.416,0,0
362.38,0.094207,3837.3,-3.6999,0,2.9301e+06,538,1,3.4901,-10.39,0,0
362.37,0.094321,3841.7,-3.7442,0,2.93e+06,538,1,3.5158,-10.365,0,0
362.37,0.094434,3846.2,-3.7885,0,2.93e+06,538,1,3.5414,-10.339,0,0
362.37,0.094547,3850.7,-3.8328,0,2.9299e+06,538,1,3.5671,-10.313,0,0
362.36,0.094661,3855.1,-3.8772,0,2.9299e+06,538,1,3.5927,-10.288,0,0
362.36,0.094774,3859.6,-3.9215,0,2.9298e+06,538,1,3.6184,-10.262,0,0
362.36,0.094889,3864.1,-3.984,0,2.9298e+06,538,1,3.6441,-10.236,0,0
362.35,0.095045,3870.3,-4.58,0,2.9297e+06,538,1,3.6697,-10.211,0,0
362.35,0.095201,3876.5,-5.1759,0,2.9297e+06,538,1,3.6954,-10.185,0,0
362.34,0.095357,3882.6,-5.7719,0,2.9296e+06,538,1,3.7211,-10.159,0,0
362.34,0.095514,3888.8,-6.3679,0,2.9296e+06,538,1,3.7467,-10.134,0,0
362.33,0.09567,3894.9,-6.9639,0,2.9295e+06,538,1,3.7724,-10.108,0,0
362.33,0.095824,3901.1,-7.351,0,2.9295e+06,538,1,3.798,-10.082,0,0
362.32,0.095974,3907,-6.9607,0,2.9294e+06,538,1,3.8237,-10.057,0,0
362.32,0.096123,3912.9,-6.5704,0,2.9294e+06,538,1,3.8494,-10.031,0,0
362.32,0.096273,3918.8,-6.18,0,2.9293e+06,538,1,3.875,-10.005,0,0
362.31,0.096423,3924.7,-5.7897,0,2.9293e+06,538,1,3.9007,-9.9798,0,0
362.31,0.096572,3930.6,-5.3994,0,2.9292e+06,538,1,3.9264,-9.9541,0,0
362.3,0.096717,3936.3,-5.0367,0,2.9292e+06,537.99,1,3.952,-9.9285,0,0
362.3,0.096856,3941.7,-4.7171,0,2.9291e+06,537.99,1,3.9777,-9.9028,0,0
362.29,0.096995,3947.1,-4.3974,0,2.929e+06,537.99,1,4.0033,-9.8771,0,0
362.28,0.097133,3952.4,-4.0777,0,2.9289e+06,537.99,1,4.029,-9.8515,0,0
362.28,0.097272,3957.8,-3.7581,0,2.9288e+06,537.99,1,4.0547,-9.8258,0,0
362.27,0.09741,3963.1,-3.4384,0,2.9287e+06,537.99,1,4.0803,-9.8002,0,0
362.27,0.097539,3968.2,-3.3859,0,2.9287e+06,537.99,1,4.106,-9.7745,0,0
362.26,0.097661,3972.9,-3.5354,0,2.9286e+06,537.99,1,4.1317,-9.7488,0,0
362.26,0.097783,3977.7,-3.6849,0,2.9286e+06,537.99,1,4.1573,-9.7232,0,0
362.25,0.097905,3982.4,-3.8344,0,2.9285e+06,537.99,1,4.183,-9.6975,0,0
362.25,0.098026,3987.2,-3.9839,0,2.9285e+06,537.99,1,4.2086,-9.6718,0,0
362.24,0.098148,3992,-4.1333,0,2.9284e+06,537.99,1,4.2343,-9.6462,0,0
362.24,0.098317,3998.7,-4.8685,0,2.9284e+06,537.99,1,4.26,-9.6205,0,0
362.24,0.098501,4006,-5.8006,0,2.9283e+06,537.99,1,4.2856,-9.5949,0,0
362.23,0.098686,4013.4,-6.7326,0,2.9283e+06,537.99,1,4.3113,-9.5692,0,0
362.23,0.09887,4020.7,-7.6646,0,2.9282e+06,537.99,1,4.337,-9.5435,0,0
362.23,0.099055,4028.1,-8.5966,0,2.9282e+06,537.99,1,4.3626,-9.5179,0,0
362.22,0.099239,4035.5,-9.5287,0,2.9282e+06,537.99,1,4.3883,-9.4922,0,0
362.22,0.099473,4044.7,-8.9825,0,2.9281e+06,537.99,1,4.4139,-9.4665,0,0
362.21,0.099709,4054,-8.3204,0,2.928e+06,537.99,1,4.4396,-9.4409,0,0
362.21,0.099946,4063.4,-7.6584,0,2.9279e+06,537.99,1,4.4653,-9.4152,0,0
362.2,0.10018,4072.7,-6.9963,0,2.9278e+06,537.98,1,4.4909,-9.3896,0,0
362.19,0.10042,4082.1,-6.3342,0,2.9278e+06,537.98,1,4.5166,-9.3639,0,0
362.19,0.10065,4091.3,-5.7632,0,2.9277e+06,537.98,1,4.5423,-9.3382,0,0
362.18,0.10085,4099.1,-5.9584,0,2.9276e+06,537.98,1,4.5679,-9.3126,0,0
362.17,0.10105,4106.9,-6.1536,0,2.9275e+06,537.98,1,4.5936,-9.2869,0,0
362.17,0.10125,4114.7,-6.3487,0,2.9274e+06,537.98,1,4.6192,-9.2612,0,0
362.16,0.10145,4122.5,-6.5439,0,2.9273e+06,537.98,1,4.6449,-9.2356,0,0
362.15,0.10165,4130.3,-6.7391,0,2.9273e+06,537.98,1,4.6706,-9.2099,0,0
362.15,0.10185,4138.2,-6.9114,0,2.9272e+06,537.98,1,4.6962,-9.1843,0,0
362.14,0.10206,4146.2,-7.0265,0,2.9271e+06,537.98,1,4.7219,-9.1586,0,0
362.13,0.10227,4154.3,-7.1416,0,2.9269e+06,537.98,1,4.7476,-9.1329,0,0
362.12,0.10248,4162.3,-7.2568,0,2.9268e+06,537.98,1,4.7732,-9.1073,0,0
362.11,0.10268,4170.3,-7.3719,0,2.9267e+06,537.98,1,4.7989,-9.0816,0,0
362.1,0.10289,4178.3,-7.487,0,2.9266e+06,537.98,1,4.8245,-9.0559,0,0
362.09,0.10311,4186.7,-7.5898,0,2.9265e+06,537.97,1,4.8502,-9.0303,0,0
362.09,0.10333,4195.5,-7.6783,0,2.9264e+06,537.97,1,4.8759,-9.0046,0,0
362.08,0.10356,4204.3,-7.7668,0,2.9263e+06,537.97,1,4.9015,-8.979,0,0
362.07,0.10379,4213.1,-7.8553,0,2.9262e+06,537.97,1,4.9272,-8.9533,0,0
362.06,0.10401,4221.9,-7.9438,0,2.9261e+06,537.97,1,4.9529,-8.9276,0,0
362.05,0.10424,4230.8,-8.0323,0,2.926e+06,537.97,1,4.9785,-8.902,0,0
362.05,0.10448,4240.4,-8.2445,0,2.9259e+06,537.97,1,5.0042,-8.8763,0,0
362.04,0.10474,4250.4,-8.5253,0,2.9258e+06,537.97,1,5.0298,-8.8506,0,0
362.03,0.105,4260.5,-8.8062,0,2.9257e+06,537.97,1,5.0555,-8.825,0,0
362.02,0.10525,4270.5,-9.087,0,2.9256e+06,537.97,1,5.0812,-8.7993,0,0
362.02,0.10551,4280.6,-9.3679,0,2.9255e+06,537.97,1,5.1068,-8.7737,0,0
362.01,0.10577,4290.6,-9.6487,0,2.9255e+06,537.97,1,5.1325,-8.748,0,0
362,0.10606,4302.2,-10.357,0,2.9253e+06,537.97,1,5.1582,-8.7223,0,0
361.99,0.10637,4314.2,-11.158,0,2.9252e+06,537.96,1,5.1838,-8.6967,0,0
361.98,0.10668,4326.1,-11.959,0,2.9251e+06,537.96,1,5.2095,-8.671,0,0
361.97,0.10699,4338.1,-12.759,0,2.9249e+06,537.96,1,5.2351,-8.6453,0,0
361.96,0.10729,4350,-13.56,0,2.9248e+06,537.96,1,5.2608,-8.6197,0,0
361.94,0.1076,4362,-14.36,0,2.9247e+06,537.96,1,5.2865,-8.594,0,0
361.93,0.10794,4375.2,-13.31,0,2.9245e+06,537.96,1,5.3121,-8.5684,0,0
361.92,0.10828,4388.5,-12.26,0,2.9244e+06,537.96,1,5.3378,-8.5427,0,0
361.91,0.10862,4401.8,-11.21,0,2.9243e+06,537.96,1,5.3635,-8.517,0,0
361.9,0.10896,4415.1,-10.16,0,2.9241e+06,537.96,1,5.3891,-8.4914,0,0
361.89,0.1093,4428.3,-9.1102,0,2.924e+06,537.96,1,5.4148,-8.4657,0,0
361.88,0.10963,4441.2,-8.2643,0,2.9239e+06,537.95,1,5.4404,-8.44,0,0
361.87,0.10992,4452.3,-8.3516,0,2.9237e+06,537.95,1,5.4661,-8.4144,0,0
361.86,0.11021,4463.4,-8.4389,0,2.9236e+06,537.95,1,5.4918,-8.3887,0,0
361.84,0.1105,4474.5,-8.5261,0,2.9234e+06,537.95,1,5.5174,-8.3631,0,0
361.83,0.11079,4485.5,-8.6134,0,2.9232e+06,537.95,1,5.5431,-8.3374,0,0
361.82,0.11108,4496.6,-8.7007,0,2.9231e+06,537.95,1,5.5688,-8.3117,0,0
361.81,0.11137,4507.9,-8.9031,0,2.9229e+06,537.95,1,5.5944,-8.2861,0,0
361.8,0.11167,4519.7,-9.3115,0,2.9228e+06,537.95,1,5.6201,-8.2604,0,0
361.79,0.11197,4531.5,-9.72,0,2.9227e+06,537.95,1,5.6457,-8.2347,0,0
361.78,0.11228,4543.2,-10.128,0,2.9226e+06,537.95,1,5.6714,-8.2091,0,0
361.77,0.11258,4555,-10.537,0,2.9225e+06,537.94,1,5.6971,-8.1834,0,0
361.76,0.11288,4566.7,-10.945,0,2.9223e+06,537.94,1,5.7227,-8.1578,0,0
361.75,0.11322,4579.5,-11.051,0,2.9222e+06,537.94,1,5.7484,-8.1321,0,0
361.73,0.11357,4593.1,-10.896,0,2.922e+06,537.94,1,5.7741,-8.1064,0,0
361.71,0.11393,4606.7,-10.741,0,2.9218e+06,537.94,1,5.7997,-8.0808,0,0
361.7,0.11429,4620.4,-10.586,0,2.9216e+06,537.94,1,5.8254,-8.0551,0,0
361.68,0.11464,4634,-10.432,0,2.9214e+06,537.94,1,5.851,-8.0294,0,0
361.67,0.115,4647.6,-10.277,0,2.9212e+06,537.93,1,5.8767,-8.0038,0,0
361.65,0.11535,4660.8,-10.235,0,2.921e+06,537.93,1,5.9024,-7.9781,0,0
361.63,0.11569,4673.8,-10.239,0,2.9207e+06,537.93,1,5.928,-7.9525,0,0
361.61,0.11604,4686.8,-10.243,0,2.9205e+06,537.93,1,5.9537,-7.9268,0,0
361.6,0.11638,4699.9,-10.247,0,2.9203e+06,537.93,1,5.9794,-7.9011,0,0
361.58,0.11673,4712.9,-10.25,0,2.9201e+06,537.93,1,6.005,-7.8755,0,0
361.56,0.11707,4725.9,-10.254,0,2.9199e+06,537.92,1,6.0307,-7.8498,0,0
361.54,0.11747,4741,-11.78,0,2.9197e+06,537.92,1,6.0563,-7.8241,0,0
361.53,0.11787,4756.2,-13.485,0,2.9195e+06,537.92,1,6.082,-7.7985,0,0
361.51,0.11826,4771.5,-15.189,0,2.9193e+06,537.92,1,6.1077,-7.7728,0,0
361.5,0.11866,4786.8,-16.893,0,2.9191e+06,537.92,1,6.1333,-7.7472,0,0
361.48,0.11906,4802.1,-18.598,0,2.9189e+06,537.92,1,6.159,-7.7215,0,0
