"Mach","Pressure","Temperature","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.28429,8.8147e+05,541.48,0.97508,1,0.040077,0.040077,0,0
0.28513,8.8134e+05,541.48,0.97493,1,0.0402,0.0402,0,0
0.28597,8.812e+05,541.47,0.97478,1,0.040323,0.040323,0,0
0.28682,8.8106e+05,541.47,0.97463,1,0.040446,0.040446,0,0
0.28769,8.8092e+05,541.47,0.97447,1,0.040569,0.040569,0,0
0.28855,8.8078e+05,541.46,0.97431,1,0.040692,0.040692,0,0
0.28942,8.8063e+05,541.46,0.97415,1,0.040815,0.040815,0,0
0.29029,8.8049e+05,541.45,0.97399,1,0.040938,0.040938,0,0
0.29116,8.8035e+05,541.45,0.97384,1,0.041061,0.041061,0,0
0.29205,8.802e+05,541.45,0.97367,1,0.041184,0.041184,0,0
0.29294,8.8005e+05,541.44,0.97351,1,0.041307,0.041307,0,0
0.29384,8.799e+05,541.44,0.97334,1,0.04143,0.04143,0,0
0.29473,8.7975e+05,541.43,0.97318,1,0.041553,0.041553,0,0
0.29563,8.796e+05,541.43,0.97301,1,0.041676,0.041676,0,0
0.29652,8.7945e+05,541.42,0.97284,1,0.041799,0.041799,0,0
0.29745,8.7929e+05,541.42,0.97267,1,0.041922,0.041922,0,0
0.29837,8.7913e+05,541.42,0.97249,1,0.042044,0.042044,0,0
0.2993,8.7897e+05,541.41,0.97232,1,0.042167,0.042167,0,0
0.30022,8.7882e+05,541.41,0.97214,1,0.04229,0.04229,0,0
0.30115,8.7866e+05,541.4,0.97197,1,0.042413,0.042413,0,0
0.30208,8.785e+05,541.4,0.97179,1,0.042536,0.042536,0,0
0.30303,8.7833e+05,541.39,0.9716,1,0.042659,0.042659,0,0
0.30399,8.7816e+05,541.39,0.97142,1,0.042782,0.042782,0,0
0.30494,8.78e+05,541.38,0.97124,1,0.042905,0.042905,0,0
0.30589,8.7783e+05,541.38,0.97105,1,0.043028,0.043028,0,0
0.30685,8.7766e+05,541.37,0.97087,1,0.043151,0.043151,0,0
0.30782,8.7749e+05,541.37,0.97068,1,0.043274,0.043274,0,0
0.3088,8.7732e+05,541.36,0.97048,1,0.043397,0.043397,0,0
0.30979,8.7714e+05,541.36,0.97029,1,0.04352,0.04352,0,0
0.31077,8.7697e+05,541.35,0.9701,1,0.043643,0.043643,0,0
0.31176,8.7679e+05,541.35,0.9699,1,0.043766,0.043766,0,0
0.31274,8.7662e+05,541.34,0.96971,1,0.043889,0.043889,0,0
0.31375,8.7643e+05,541.34,0.96951,1,0.044011,0.044011,0,0
0.31477,8.7625e+05,541.33,0.9693,1,0.044134,0.044134,0,0
0.31579,8.7607e+05,541.33,0.9691,1,0.044257,0.044257,0,0
0.3168,8.7588e+05,541.32,0.9689,1,0.04438,0.04438,0,0
0.31782,8.757e+05,541.32,0.96869,1,0.044503,0.044503,0,0
0.31884,8.7551e+05,541.31,0.96849,1,0.044626,0.044626,0,0
0.31989,8.7532e+05,541.31,0.96827,1,0.044749,0.044749,0,0
0.32094,8.7512e+05,541.3,0.96806,1,0.044872,0.044872,0,0
0.32198,8.7493e+05,541.3,0.96784,1,0.044995,0.044995,0,0
0.32303,8.7474e+05,541.29,0.96763,1,0.045118,0.045118,0,0
0.32407,8.7454e+05,541.28,0.96741,1,0.045241,0.045241,0,0
0.32514,8.7434e+05,541.28,0.96719,1,0.045364,0.045364,0,0
0.32622,8.7414e+05,541.27,0.96697,1,0.045487,0.045487,0,0
0.32729,8.7394e+05,541.27,0.96674,1,0.04561,0.04561,0,0
0.32837,8.7373e+05,541.26,0.96652,1,0.045733,0.045733,0,0
0.32945,8.7353e+05,541.26,0.96629,1,0.045855,0.045855,0,0
0.33052,8.7333e+05,541.25,0.96607,1,0.045978,0.045978,0,0
0.33163,8.7311e+05,541.24,0.96583,1,0.046101,0.046101,0,0
0.33274,8.729e+05,541.24,0.9656,1,0.046224,0.046224,0,0
0.33385,8.7269e+05,541.23,0.96536,1,0.046347,0.046347,0,0
0.33496,8.7247e+05,541.23,0.96512,1,0.04647,0.04647,0,0
0.33607,8.7226e+05,541.22,0.96489,1,0.046593,0.046593,0,0
0.33719,8.7204e+05,541.21,0.96465,1,0.046716,0.046716,0,0
0.33833,8.7182e+05,541.21,0.9644,1,0.046839,0.046839,0,0
0.33946,8.7159e+05,541.2,0.96415,1,0.046962,0.046962,0,0
0.3406,8.7137e+05,541.19,0.9639,1,0.047085,0.047085,0,0
0.34174,8.7114e+05,541.19,0.96365,1,0.047208,0.047208,0,0
0.34288,8.7092e+05,541.18,0.9634,1,0.047331,0.047331,0,0
0.34404,8.7069e+05,541.18,0.96315,1,0.047454,0.047454,0,0
0.34521,8.7045e+05,541.17,0.96289,1,0.047577,0.047577,0,0
0.34639,8.7022e+05,541.16,0.96263,1,0.0477,0.0477,0,0
0.34756,8.6998e+05,541.16,0.96237,1,0.047822,0.047822,0,0
0.34873,8.6974e+05,541.15,0.96211,1,0.047945,0.047945,0,0
0.3499,8.6951e+05,541.14,0.96185,1,0.048068,0.048068,0,0
0.3511,8.6926e+05,541.13,0.96157,1,0.048191,0.048191,0,0
0.35231,8.6901e+05,541.13,0.9613,1,0.048314,0.048314,0,0
0.35351,8.6877e+05,541.12,0.96102,1,0.048437,0.048437,0,0
0.35472,8.6852e+05,541.11,0.96075,1,0.04856,0.04856,0,0
0.35592,8.6827e+05,541.11,0.96048,1,0.048683,0.048683,0,0
0.35713,8.6802e+05,541.1,0.9602,1,0.048806,0.048806,0,0
0.35837,8.6776e+05,541.09,0.95991,1,0.048929,0.048929,0,0
0.3596,8.675e+05,541.08,0.95962,1,0.049052,0.049052,0,0
0.36084,8.6724e+05,541.08,0.95934,1,0.049175,0.049175,0,0
0.36207,8.6698e+05,541.07,0.95905,1,0.049298,0.049298,0,0
0.36331,8.6672e+05,541.06,0.95876,1,0.049421,0.049421,0,0
0.36456,8.6645e+05,541.06,0.95847,1,0.049544,0.049544,0,0
0.36582,8.6618e+05,541.05,0.95817,1,0.049667,0.049667,0,0
0.36709,8.6591e+05,541.04,0.95786,1,0.049789,0.049789,0,0
0.36835,8.6564e+05,541.03,0.95756,1,0.049912,0.049912,0,0
0.36962,8.6536e+05,541.02,0.95726,1,0.050035,0.050035,0,0
0.37088,8.6509e+05,541.02,0.95696,1,0.050158,0.050158,0,0
0.37218,8.6481e+05,541.01,0.95665,1,0.050281,0.050281,0,0
0.37348,8.6452e+05,541,0.95633,1,0.050404,0.050404,0,0
0.37478,8.6424e+05,540.99,0.95601,1,0.050527,0.050527,0,0
0.37609,8.6395e+05,540.98,0.9557,1,0.05065,0.05065,0,0
0.37739,8.6367e+05,540.98,0.95538,1,0.050773,0.050773,0,0
0.3787,8.6338e+05,540.97,0.95506,1,0.050896,0.050896,0,0
0.38003,8.6308e+05,540.96,0.95473,1,0.051019,0.051019,0,0
0.38136,8.6278e+05,540.95,0.9544,1,0.051142,0.051142,0,0
0.38269,8.6248e+05,540.94,0.95407,1,0.051265,0.051265,0,0
0.38402,8.6218e+05,540.93,0.95374,1,0.051388,0.051388,0,0
0.38535,8.6189e+05,540.93,0.95341,1,0.051511,0.051511,0,0
0.3867,8.6158e+05,540.92,0.95307,1,0.051634,0.051634,0,0
0.38807,8.6127e+05,540.91,0.95273,1,0.051756,0.051756,0,0
0.38943,8.6095e+05,540.9,0.95238,1,0.051879,0.051879,0,0
0.3908,8.6064e+05,540.89,0.95203,1,0.052002,0.052002,0,0
0.39216,8.6033e+05,540.88,0.95169,1,0.052125,0.052125,0,0
0.39353,8.6001e+05,540.87,0.95134,1,0.052248,0.052248,0,0
0.39492,8.5969e+05,540.86,0.95098,1,0.052371,0.052371,0,0
0.39632,8.5936e+05,540.85,0.95062,1,0.052494,0.052494,0,0
0.39772,8.5903e+05,540.85,0.95025,1,0.052617,0.052617,0,0
0.39911,8.587e+05,540.84,0.94989,1,0.05274,0.05274,0,0
0.40051,8.5837e+05,540.83,0.94953,1,0.052863,0.052863,0,0
0.40191,8.5804e+05,540.82,0.94916,1,0.052986,0.052986,0,0
0.40334,8.577e+05,540.81,0.94878,1,0.053109,0.053109,0,0
0.40477,8.5736e+05,540.8,0.9484,1,0.053232,0.053232,0,0
0.4062,8.5701e+05,540.79,0.94802,1,0.053355,0.053355,0,0
0.40762,8.5667e+05,540.78,0.94764,1,0.053478,0.053478,0,0
0.40905,8.5633e+05,540.77,0.94726,1,0.053601,0.053601,0,0
0.4105,8.5597e+05,540.76,0.94687,1,0.053723,0.053723,0,0
0.41196,8.5561e+05,540.75,0.94648,1,0.053846,0.053846,0,0
0.41342,8.5526e+05,540.74,0.94608,1,0.053969,0.053969,0,0
0.41488,8.549e+05,540.73,0.94568,1,0.054092,0.054092,0,0
0.41634,8.5454e+05,540.72,0.94528,1,0.054215,0.054215,0,0
0.4178,8.5418e+05,540.71,0.94489,1,0.054338,0.054338,0,0
0.41929,8.538e+05,540.7,0.94447,1,0.054461,0.054461,0,0
0.42078,8.5343e+05,540.69,0.94406,1,0.054584,0.054584,0,0
0.42227,8.5305e+05,540.68,0.94364,1,0.054707,0.054707,0,0
0.42376,8.5268e+05,540.67,0.94323,1,0.05483,0.05483,0,0
0.42526,8.523e+05,540.66,0.94281,1,0.054953,0.054953,0,0
0.42676,8.5192e+05,540.65,0.94239,1,0.055076,0.055076,0,0
0.42828,8.5153e+05,540.63,0.94196,1,0.055199,0.055199,0,0
0.42981,8.5114e+05,540.62,0.94153,1,0.055322,0.055322,0,0
0.43133,8.5075e+05,540.61,0.94109,1,0.055445,0.055445,0,0
0.43286,8.5036e+05,540.6,0.94066,1,0.055568,0.055568,0,0
0.43438,8.4996e+05,540.59,0.94023,1,0.05569,0.05569,0,0
0.43592,8.4956e+05,540.58,0.93978,1,0.055813,0.055813,0,0
0.43748,8.4915e+05,540.57,0.93933,1,0.055936,0.055936,0,0
0.43904,8.4874e+05,540.56,0.93887,1,0.056059,0.056059,0,0
0.4406,8.4833e+05,540.54,0.93842,1,0.056182,0.056182,0,0
0.44215,8.4792e+05,540.53,0.93797,1,0.056305,0.056305,0,0
0.44371,8.4751e+05,540.52,0.93751,1,0.056428,0.056428,0,0
0.4453,8.4708e+05,540.51,0.93704,1,0.056551,0.056551,0,0
0.44688,8.4665e+05,540.5,0.93657,1,0.056674,0.056674,0,0
0.44847,8.4623e+05,540.49,0.93609,1,0.056797,0.056797,0,0
0.45006,8.458e+05,540.47,0.93562,1,0.05692,0.05692,0,0
0.45165,8.4537e+05,540.46,0.93514,1,0.057043,0.057043,0,0
0.45325,8.4494e+05,540.45,0.93466,1,0.057166,0.057166,0,0
0.45487,8.4449e+05,540.44,0.93417,1,0.057289,0.057289,0,0
0.45649,8.4404e+05,540.42,0.93367,1,0.057412,0.057412,0,0
0.45811,8.4359e+05,540.41,0.93318,1,0.057535,0.057535,0,0
0.45974,8.4315e+05,540.4,0.93268,1,0.057657,0.057657,0,0
0.46136,8.427e+05,540.39,0.93219,1,0.05778,0.05778,0,0
0.463,8.4224e+05,540.37,0.93168,1,0.057903,0.057903,0,0
0.46465,8.4177e+05,540.36,0.93116,1,0.058026,0.058026,0,0
0.46631,8.413e+05,540.35,0.93065,1,0.058149,0.058149,0,0
0.46796,8.4084e+05,540.34,0.93013,1,0.058272,0.058272,0,0
0.46962,8.4037e+05,540.32,0.92961,1,0.058395,0.058395,0,0
0.47127,8.399e+05,540.31,0.92909,1,0.058518,0.058518,0,0
0.47295,8.3941e+05,540.3,0.92856,1,0.058641,0.058641,0,0
0.47464,8.3893e+05,540.28,0.92802,1,0.058764,0.058764,0,0
0.47633,8.3844e+05,540.27,0.92748,1,0.058887,0.058887,0,0
0.47802,8.3795e+05,540.25,0.92694,1,0.05901,0.05901,0,0
0.47971,8.3746e+05,540.24,0.9264,1,0.059133,0.059133,0,0
0.4814,8.3697e+05,540.23,0.92585,1,0.059256,0.059256,0,0
0.48312,8.3646e+05,540.21,0.92529,1,0.059379,0.059379,0,0
0.48484,8.3595e+05,540.2,0.92472,1,0.059502,0.059502,0,0
0.48656,8.3544e+05,540.18,0.92416,1,0.059624,0.059624,0,0
0.48828,8.3493e+05,540.17,0.92359,1,0.059747,0.059747,0,0
0.49,8.3442e+05,540.16,0.92303,1,0.05987,0.05987,0,0
0.49174,8.339e+05,540.14,0.92245,1,0.059993,0.059993,0,0
0.4935,8.3337e+05,540.13,0.92186,1,0.060116,0.060116,0,0
0.49525,8.3283e+05,540.11,0.92128,1,0.060239,0.060239,0,0
0.49701,8.323e+05,540.1,0.92069,1,0.060362,0.060362,0,0
0.49876,8.3177e+05,540.08,0.9201,1,0.060485,0.060485,0,0
0.50052,8.3124e+05,540.07,0.91951,1,0.060608,0.060608,0,0
0.5023,8.3069e+05,540.05,0.9189,1,0.060731,0.060731,0,0
0.50409,8.3013e+05,540.04,0.91829,1,0.060854,0.060854,0,0
0.50588,8.2958e+05,540.02,0.91767,1,0.060977,0.060977,0,0
0.50766,8.2902e+05,540.01,0.91706,1,0.0611,0.0611,0,0
0.50945,8.2847e+05,539.99,0.91645,1,0.061223,0.061223,0,0
0.51124,8.2791e+05,539.98,0.91583,1,0.061346,0.061346,0,0
0.51307,8.2733e+05,539.96,0.91519,1,0.061469,0.061469,0,0
0.51489,8.2675e+05,539.94,0.91455,1,0.061591,0.061591,0,0
0.51672,8.2617e+05,539.93,0.9139,1,0.061714,0.061714,0,0
0.51854,8.2559e+05,539.91,0.91326,1,0.061837,0.061837,0,0
0.52037,8.2501e+05,539.89,0.91262,1,0.06196,0.06196,0,0
0.52221,8.2442e+05,539.88,0.91197,1,0.062083,0.062083,0,0
0.52406,8.2381e+05,539.86,0.9113,1,0.062206,0.062206,0,0
0.52592,8.2321e+05,539.84,0.91063,1,0.062329,0.062329,0,0
0.52777,8.2261e+05,539.83,0.90996,1,0.062452,0.062452,0,0
0.52962,8.22e+05,539.81,0.9093,1,0.062575,0.062575,0,0
0.53148,8.214e+05,539.79,0.90863,1,0.062698,0.062698,0,0
0.53337,8.2077e+05,539.78,0.90794,1,0.062821,0.062821,0,0
0.53526,8.2014e+05,539.76,0.90724,1,0.062944,0.062944,0,0
0.53715,8.1951e+05,539.74,0.90654,1,0.063067,0.063067,0,0
0.53904,8.1888e+05,539.73,0.90585,1,0.06319,0.06319,0,0
0.54093,8.1826e+05,539.71,0.90515,1,0.063313,0.063313,0,0
0.54282,8.1762e+05,539.69,0.90445,1,0.063435,0.063435,0,0
0.54475,8.1696e+05,539.67,0.90372,1,0.063558,0.063558,0,0
0.54667,8.1631e+05,539.65,0.90299,1,0.063681,0.063681,0,0
0.54859,8.1565e+05,539.64,0.90227,1,0.063804,0.063804,0,0
0.55051,8.1499e+05,539.62,0.90154,1,0.063927,0.063927,0,0
0.55243,8.1434e+05,539.6,0.90082,1,0.06405,0.06405,0,0
0.55437,8.1367e+05,539.58,0.90007,1,0.064173,0.064173,0,0
0.55633,8.1298e+05,539.56,0.89932,1,0.064296,0.064296,0,0
0.55828,8.123e+05,539.54,0.89856,1,0.064419,0.064419,0,0
0.56024,8.1162e+05,539.52,0.8978,1,0.064542,0.064542,0,0
0.5622,8.1093e+05,539.51,0.89705,1,0.064665,0.064665,0,0
0.56415,8.1025e+05,539.49,0.89629,1,0.064788,0.064788,0,0
0.56614,8.0954e+05,539.47,0.89551,1,0.064911,0.064911,0,0
0.56813,8.0883e+05,539.45,0.89472,1,0.065034,0.065034,0,0
0.57012,8.0812e+05,539.43,0.89393,1,0.065157,0.065157,0,0
0.57211,8.074e+05,539.41,0.89315,1,0.06528,0.06528,0,0
0.5741,8.0669e+05,539.39,0.89236,1,0.065402,0.065402,0,0
0.5761,8.0597e+05,539.37,0.89156,1,0.065525,0.065525,0,0
0.57812,8.0523e+05,539.35,0.89074,1,0.065648,0.065648,0,0
0.58014,8.0449e+05,539.33,0.88992,1,0.065771,0.065771,0,0
0.58216,8.0375e+05,539.31,0.88911,1,0.065894,0.065894,0,0
0.58418,8.0301e+05,539.29,0.88829,1,0.066017,0.066017,0,0
0.5862,8.0227e+05,539.27,0.88747,1,0.06614,0.06614,0,0
0.58824,8.0151e+05,539.25,0.88663,1,0.066263,0.066263,0,0
0.59029,8.0074e+05,539.22,0.88578,1,0.066386,0.066386,0,0
0.59235,7.9997e+05,539.2,0.88492,1,0.066509,0.066509,0,0
0.5944,7.992e+05,539.18,0.88407,1,0.066632,0.066632,0,0
0.59646,7.9843e+05,539.16,0.88321,1,0.066755,0.066755,0,0
0.59852,7.9765e+05,539.14,0.88236,1,0.066878,0.066878,0,0
0.6006,7.9686e+05,539.12,0.88148,1,0.067001,0.067001,0,0
0.60269,7.9606e+05,539.1,0.88059,1,0.067124,0.067124,0,0
0.60477,7.9526e+05,539.07,0.87971,1,0.067247,0.067247,0,0
0.60686,7.9445e+05,539.05,0.87882,1,0.067369,0.067369,0,0
0.60895,7.9365e+05,539.03,0.87794,1,0.067492,0.067492,0,0
0.61104,7.9285e+05,539.01,0.87704,1,0.067615,0.067615,0,0
0.61316,7.9201e+05,538.98,0.87612,1,0.067738,0.067738,0,0
0.61528,7.9118e+05,538.96,0.8752,1,0.067861,0.067861,0,0
0.6174,7.9035e+05,538.94,0.87428,1,0.067984,0.067984,0,0
0.61953,7.8951e+05,538.92,0.87335,1,0.068107,0.068107,0,0
0.62165,7.8868e+05,538.89,0.87243,1,0.06823,0.06823,0,0
0.62379,7.8783e+05,538.87,0.87149,1,0.068353,0.068353,0,0
0.62594,7.8696e+05,538.85,0.87053,1,0.068476,0.068476,0,0
0.62809,7.861e+05,538.82,0.86958,1,0.068599,0.068599,0,0
0.63025,7.8523e+05,538.8,0.86862,1,0.068722,0.068722,0,0
0.6324,7.8437e+05,538.78,0.86766,1,0.068845,0.068845,0,0
0.63455,7.835e+05,538.75,0.8667,1,0.068968,0.068968,0,0
0.63673,7.826e+05,538.73,0.86571,1,0.069091,0.069091,0,0
0.63892,7.8171e+05,538.7,0.86472,1,0.069214,0.069214,0,0
0.6411,7.8081e+05,538.68,0.86373,1,0.069336,0.069336,0,0
0.64329,7.7991e+05,538.65,0.86273,1,0.069459,0.069459,0,0
0.64547,7.7901e+05,538.63,0.86174,1,0.069582,0.069582,0,0
0.64766,7.781e+05,538.6,0.86074,1,0.069705,0.069705,0,0
0.64988,7.7717e+05,538.58,0.8597,1,0.069828,0.069828,0,0
0.65209,7.7624e+05,538.55,0.85867,1,0.069951,0.069951,0,0
0.65431,7.7531e+05,538.53,0.85764,1,0.070074,0.070074,0,0
0.65652,7.7438e+05,538.5,0.85661,1,0.070197,0.070197,0,0
0.65874,7.7344e+05,538.48,0.85558,1,0.07032,0.07032,0,0
0.66097,7.7249e+05,538.45,0.85453,1,0.070443,0.070443,0,0
0.66322,7.7152e+05,538.42,0.85346,1,0.070566,0.070566,0,0
0.66547,7.7056e+05,538.4,0.85239,1,0.070689,0.070689,0,0
0.66771,7.6959e+05,538.37,0.85132,1,0.070812,0.070812,0,0
0.66996,7.6862e+05,538.34,0.85025,1,0.070935,0.070935,0,0
0.67221,7.6766e+05,538.32,0.84918,1,0.071058,0.071058,0,0
0.67449,7.6666e+05,538.29,0.84807,1,0.071181,0.071181,0,0
0.67677,7.6566e+05,538.26,0.84696,1,0.071303,0.071303,0,0
0.67905,7.6465e+05,538.24,0.84586,1,0.071426,0.071426,0,0
0.68133,7.6365e+05,538.21,0.84475,1,0.071549,0.071549,0,0
0.68362,7.6265e+05,538.18,0.84364,1,0.071672,0.071672,0,0
0.6859,7.6164e+05,538.15,0.84252,1,0.071795,0.071795,0,0
0.68822,7.606e+05,538.13,0.84137,1,0.071918,0.071918,0,0
0.69053,7.5956e+05,538.1,0.84023,1,0.072041,0.072041,0,0
0.69284,7.5852e+05,538.07,0.83908,1,0.072164,0.072164,0,0
0.69516,7.5749e+05,538.04,0.83793,1,0.072287,0.072287,0,0
0.69747,7.5645e+05,538.01,0.83678,1,0.07241,0.07241,0,0
0.69979,7.5539e+05,537.98,0.83561,1,0.072533,0.072533,0,0
0.70213,7.5432e+05,537.96,0.83442,1,0.072656,0.072656,0,0
0.70447,7.5325e+05,537.93,0.83324,1,0.072779,0.072779,0,0
0.7068,7.5218e+05,537.9,0.83205,1,0.072902,0.072902,0,0
0.70914,7.511e+05,537.87,0.83087,1,0.073025,0.073025,0,0
0.71147,7.5003e+05,537.84,0.82968,1,0.073148,0.073148,0,0
0.71384,7.4893e+05,537.81,0.82846,1,0.07327,0.07327,0,0
0.7162,7.4782e+05,537.78,0.82723,1,0.073393,0.073393,0,0
0.71857,7.4671e+05,537.75,0.82601,1,0.073516,0.073516,0,0
0.72093,7.456e+05,537.72,0.82478,1,0.073639,0.073639,0,0
0.7233,7.4449e+05,537.69,0.82356,1,0.073762,0.073762,0,0
0.72567,7.4338e+05,537.66,0.82232,1,0.073885,0.073885,0,0
0.72806,7.4223e+05,537.63,0.82105,1,0.074008,0.074008,0,0
0.73046,7.4109e+05,537.6,0.81979,1,0.074131,0.074131,0,0
0.73285,7.3994e+05,537.56,0.81852,1,0.074254,0.074254,0,0
0.73524,7.388e+05,537.53,0.81725,1,0.074377,0.074377,0,0
0.73763,7.3765e+05,537.5,0.81599,1,0.0745,0.0745,0,0
0.74004,7.3649e+05,537.47,0.8147,1,0.074623,0.074623,0,0
0.74246,7.353e+05,537.44,0.81339,1,0.074746,0.074746,0,0
0.74488,7.3412e+05,537.41,0.81208,1,0.074869,0.074869,0,0
0.7473,7.3294e+05,537.37,0.81078,1,0.074992,0.074992,0,0
0.74972,7.3176e+05,537.34,0.80947,1,0.075115,0.075115,0,0
0.75214,7.3058e+05,537.31,0.80816,1,0.075237,0.075237,0,0
0.75458,7.2936e+05,537.28,0.80682,1,0.07536,0.07536,0,0
0.75703,7.2815e+05,537.24,0.80547,1,0.075483,0.075483,0,0
0.75948,7.2693e+05,537.21,0.80413,1,0.075606,0.075606,0,0
0.76193,7.2571e+05,537.18,0.80278,1,0.075729,0.075729,0,0
0.76437,7.2449e+05,537.14,0.80143,1,0.075852,0.075852,0,0
0.76683,7.2327e+05,537.11,0.80008,1,0.075975,0.075975,0,0
0.7693,7.2202e+05,537.08,0.79869,1,0.076098,0.076098,0,0
0.77177,7.2076e+05,537.04,0.79731,1,0.076221,0.076221,0,0
0.77424,7.1951e+05,537.01,0.79592,1,0.076344,0.076344,0,0
0.77671,7.1826e+05,536.98,0.79453,1,0.076467,0.076467,0,0
0.77918,7.1701e+05,536.94,0.79315,1,0.07659,0.07659,0,0
0.78166,7.1573e+05,536.91,0.79174,1,0.076713,0.076713,0,0
0.78415,7.1445e+05,536.87,0.79032,1,0.076836,0.076836,0,0
0.78664,7.1316e+05,536.84,0.78889,1,0.076959,0.076959,0,0
0.78913,7.1187e+05,536.8,0.78746,1,0.077082,0.077082,0,0
0.79163,7.1058e+05,536.77,0.78604,1,0.077204,0.077204,0,0
0.79412,7.0929e+05,536.73,0.78461,1,0.077327,0.077327,0,0
0.79664,7.0797e+05,536.7,0.78315,1,0.07745,0.07745,0,0
0.79916,7.0664e+05,536.66,0.78168,1,0.077573,0.077573,0,0
0.80168,7.0531e+05,536.62,0.78021,1,0.077696,0.077696,0,0
0.8042,7.0399e+05,536.59,0.77875,1,0.077819,0.077819,0,0
0.80672,7.0266e+05,536.55,0.77728,1,0.077942,0.077942,0,0
0.80924,7.0132e+05,536.51,0.7758,1,0.078065,0.078065,0,0
0.81178,6.9996e+05,536.48,0.77429,1,0.078188,0.078188,0,0
0.81432,6.986e+05,536.44,0.77279,1,0.078311,0.078311,0,0
0.81686,6.9724e+05,536.4,0.77128,1,0.078434,0.078434,0,0
0.8194,6.9588e+05,536.37,0.76977,1,0.078557,0.078557,0,0
0.82194,6.9451e+05,536.33,0.76827,1,0.07868,0.07868,0,0
0.82449,6.9313e+05,536.29,0.76674,1,0.078803,0.078803,0,0
0.82705,6.9174e+05,536.25,0.7652,1,0.078926,0.078926,0,0
0.82961,6.9035e+05,536.22,0.76366,1,0.079048,0.079048,0,0
0.83217,6.8895e+05,536.18,0.76211,1,0.079171,0.079171,0,0
0.83473,6.8756e+05,536.14,0.76057,1,0.079294,0.079294,0,0
0.83729,6.8616e+05,536.1,0.75903,1,0.079417,0.079417,0,0
0.83987,6.8474e+05,536.06,0.75745,1,0.07954,0.07954,0,0
0.84245,6.8331e+05,536.03,0.75587,1,0.079663,0.079663,0,0
0.84503,6.8188e+05,535.99,0.7543,1,0.079786,0.079786,0,0
0.84761,6.8045e+05,535.95,0.75272,1,0.079909,0.079909,0,0
0.85019,6.7903e+05,535.91,0.75114,1,0.080032,0.080032,0,0
0.85277,6.7759e+05,535.87,0.74955,1,0.080155,0.080155,0,0
0.85537,6.7613e+05,535.83,0.74793,1,0.080278,0.080278,0,0
0.85797,6.7467e+05,535.79,0.74632,1,0.080401,0.080401,0,0
0.86056,6.7321e+05,535.75,0.7447,1,0.080524,0.080524,0,0
0.86316,6.7175e+05,535.71,0.74308,1,0.080647,0.080647,0,0
