"Mach","Pressure","Temperature","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.86576,6.7029e+05,535.67,0.74147,1,0.08077,0.08077,0,0
0.86837,6.6881e+05,535.63,0.73983,1,0.080893,0.080893,0,0
0.87099,6.6732e+05,535.59,0.73818,1,0.081015,0.081015,0,0
0.87361,6.6582e+05,535.55,0.73653,1,0.081138,0.081138,0,0
0.87622,6.6433e+05,535.51,0.73488,1,0.081261,0.081261,0,0
0.87884,6.6284e+05,535.47,0.73323,1,0.081384,0.081384,0,0
0.88146,6.6134e+05,535.43,0.73157,1,0.081507,0.081507,0,0
0.88409,6.5982e+05,535.38,0.72989,1,0.08163,0.08163,0,0
0.88673,6.583e+05,535.34,0.72821,1,0.081753,0.081753,0,0
0.88936,6.5677e+05,535.3,0.72652,1,0.081876,0.081876,0,0
0.892,6.5525e+05,535.26,0.72483,1,0.081999,0.081999,0,0
0.89463,6.5373e+05,535.22,0.72315,1,0.082122,0.082122,0,0
0.89727,6.5219e+05,535.18,0.72145,1,0.082245,0.082245,0,0
0.89992,6.5064e+05,535.13,0.71974,1,0.082368,0.082368,0,0
0.90256,6.4909e+05,535.09,0.71802,1,0.082491,0.082491,0,0
0.90521,6.4754e+05,535.05,0.7163,1,0.082614,0.082614,0,0
0.90785,6.4598e+05,535,0.71458,1,0.082737,0.082737,0,0
0.9105,6.4443e+05,534.96,0.71287,1,0.08286,0.08286,0,0
0.91316,6.4286e+05,534.92,0.71113,1,0.082982,0.082982,0,0
0.91583,6.4128e+05,534.88,0.70938,1,0.083105,0.083105,0,0
0.9185,6.397e+05,534.83,0.70763,1,0.083228,0.083228,0,0
0.92117,6.3812e+05,534.79,0.70588,1,0.083351,0.083351,0,0
0.92384,6.3653e+05,534.74,0.70413,1,0.083474,0.083474,0,0
0.9265,6.3495e+05,534.7,0.70238,1,0.083597,0.083597,0,0
0.92918,6.3335e+05,534.66,0.70061,1,0.08372,0.08372,0,0
0.93185,6.3175e+05,534.61,0.69884,1,0.083843,0.083843,0,0
0.93453,6.3015e+05,534.57,0.69706,1,0.083966,0.083966,0,0
0.9372,6.2854e+05,534.52,0.69529,1,0.084089,0.084089,0,0
0.93988,6.2694e+05,534.48,0.69352,1,0.084212,0.084212,0,0
0.94256,6.2533e+05,534.44,0.69174,1,0.084335,0.084335,0,0
0.94525,6.2369e+05,534.39,0.68993,1,0.084458,0.084458,0,0
0.94795,6.2206e+05,534.34,0.68812,1,0.084581,0.084581,0,0
0.95064,6.2042e+05,534.3,0.6863,1,0.084704,0.084704,0,0
0.95334,6.1878e+05,534.25,0.68449,1,0.084827,0.084827,0,0
0.95604,6.1714e+05,534.21,0.68268,1,0.084949,0.084949,0,0
0.95874,6.155e+05,534.16,0.68086,1,0.085072,0.085072,0,0
0.96145,6.1384e+05,534.12,0.67903,1,0.085195,0.085195,0,0
0.96416,6.1219e+05,534.07,0.6772,1,0.085318,0.085318,0,0
0.96687,6.1053e+05,534.03,0.67537,1,0.085441,0.085441,0,0
0.96958,6.0888e+05,533.98,0.67354,1,0.085564,0.085564,0,0
0.97229,6.0722e+05,533.93,0.67171,1,0.085687,0.085687,0,0
0.97501,6.0555e+05,533.89,0.66986,1,0.08581,0.08581,0,0
0.97772,6.0388e+05,533.84,0.668,1,0.085933,0.085933,0,0
0.98043,6.022e+05,533.79,0.66615,1,0.086056,0.086056,0,0
0.98315,6.0053e+05,533.75,0.6643,1,0.086179,0.086179,0,0
0.98586,5.9885e+05,533.7,0.66245,1,0.086302,0.086302,0,0
0.98858,5.9717e+05,533.65,0.66059,1,0.086425,0.086425,0,0
0.9913,5.9548e+05,533.61,0.65872,1,0.086548,0.086548,0,0
0.99402,5.9379e+05,533.56,0.65684,1,0.086671,0.086671,0,0
0.99674,5.9209e+05,533.51,0.65497,1,0.086794,0.086794,0,0
0.99947,5.904e+05,533.46,0.6531,1,0.086916,0.086916,0,0
1.0022,5.887e+05,533.42,0.65122,1,0.087039,0.087039,0,0
1.0049,5.8701e+05,533.37,0.64934,1,0.087162,0.087162,0,0
1.0076,5.8531e+05,533.32,0.64746,1,0.087285,0.087285,0,0
1.0103,5.8361e+05,533.27,0.64558,1,0.087408,0.087408,0,0
1.013,5.8191e+05,533.22,0.6437,1,0.087531,0.087531,0,0
1.0158,5.8021e+05,533.18,0.64182,1,0.087654,0.087654,0,0
1.0185,5.7851e+05,533.13,0.63994,1,0.087777,0.087777,0,0
1.0212,5.7678e+05,533.08,0.63803,1,0.0879,0.0879,0,0
1.024,5.7506e+05,533.03,0.63613,1,0.088023,0.088023,0,0
1.0267,5.7333e+05,532.98,0.63422,1,0.088146,0.088146,0,0
1.0294,5.7161e+05,532.93,0.63231,1,0.088269,0.088269,0,0
1.0322,5.6988e+05,532.88,0.6304,1,0.088392,0.088392,0,0
1.0349,5.6815e+05,532.83,0.62849,1,0.088515,0.088515,0,0
1.0377,5.6641e+05,532.79,0.62655,1,0.088638,0.088638,0,0
1.0404,5.6466e+05,532.74,0.62462,1,0.088761,0.088761,0,0
1.0432,5.6291e+05,532.69,0.62269,1,0.088883,0.088883,0,0
1.0459,5.6117e+05,532.64,0.62076,1,0.089006,0.089006,0,0
1.0487,5.5942e+05,532.59,0.61883,1,0.089129,0.089129,0,0
1.0514,5.5768e+05,532.54,0.6169,1,0.089252,0.089252,0,0
1.0542,5.5594e+05,532.49,0.61497,1,0.089375,0.089375,0,0
1.0569,5.5419e+05,532.44,0.61305,1,0.089498,0.089498,0,0
1.0597,5.5245e+05,532.39,0.61112,1,0.089621,0.089621,0,0
1.0624,5.5071e+05,532.34,0.60919,1,0.089744,0.089744,0,0
1.0652,5.4896e+05,532.29,0.60726,1,0.089867,0.089867,0,0
1.0679,5.4721e+05,532.24,0.60532,1,0.08999,0.08999,0,0
1.0707,5.4546e+05,532.19,0.60338,1,0.090113,0.090113,0,0
1.0734,5.4371e+05,532.13,0.60145,1,0.090236,0.090236,0,0
1.0762,5.4196e+05,532.08,0.59951,1,0.090359,0.090359,0,0
1.0789,5.402e+05,532.03,0.59757,1,0.090482,0.090482,0,0
1.0817,5.3845e+05,531.98,0.59563,1,0.090605,0.090605,0,0
1.0844,5.3669e+05,531.93,0.59368,1,0.090728,0.090728,0,0
1.0871,5.3493e+05,531.88,0.59174,1,0.09085,0.09085,0,0
1.0899,5.3318e+05,531.83,0.5898,1,0.090973,0.090973,0,0
1.0926,5.3142e+05,531.78,0.58785,1,0.091096,0.091096,0,0
1.0954,5.2966e+05,531.73,0.58591,1,0.091219,0.091219,0,0
1.0981,5.279e+05,531.68,0.58396,1,0.091342,0.091342,0,0
1.1009,5.2614e+05,531.63,0.58201,1,0.091465,0.091465,0,0
1.1037,5.2437e+05,531.57,0.58006,1,0.091588,0.091588,0,0
1.1064,5.2261e+05,531.52,0.57811,1,0.091711,0.091711,0,0
1.1092,5.2085e+05,531.47,0.57616,1,0.091834,0.091834,0,0
1.1119,5.1908e+05,531.42,0.57421,1,0.091957,0.091957,0,0
1.1147,5.1732e+05,531.37,0.57226,1,0.09208,0.09208,0,0
1.1174,5.1556e+05,531.31,0.57031,1,0.092203,0.092203,0,0
1.1202,5.138e+05,531.26,0.56837,1,0.092326,0.092326,0,0
1.1229,5.1204e+05,531.21,0.56642,1,0.092449,0.092449,0,0
1.1257,5.1028e+05,531.16,0.56447,1,0.092572,0.092572,0,0
1.1284,5.0852e+05,531.11,0.56252,1,0.092694,0.092694,0,0
1.1312,5.0676e+05,531.05,0.56057,1,0.092817,0.092817,0,0
1.134,5.05e+05,531,0.55863,1,0.09294,0.09294,0,0
1.1367,5.0324e+05,530.95,0.55668,1,0.093063,0.093063,0,0
1.1395,5.0147e+05,530.9,0.55473,1,0.093186,0.093186,0,0
1.1422,4.9971e+05,530.84,0.55278,1,0.093309,0.093309,0,0
1.145,4.9795e+05,530.79,0.55083,1,0.093432,0.093432,0,0
1.1477,4.9619e+05,530.74,0.54888,1,0.093555,0.093555,0,0
1.1505,4.9443e+05,530.68,0.54693,1,0.093678,0.093678,0,0
1.1533,4.9266e+05,530.63,0.54498,1,0.093801,0.093801,0,0
1.156,4.909e+05,530.58,0.54303,1,0.093924,0.093924,0,0
1.1588,4.8914e+05,530.53,0.54109,1,0.094047,0.094047,0,0
1.1615,4.8738e+05,530.47,0.53914,1,0.09417,0.09417,0,0
1.1643,4.8562e+05,530.42,0.53719,1,0.094293,0.094293,0,0
1.1671,4.8386e+05,530.37,0.53525,1,0.094416,0.094416,0,0
1.1698,4.8211e+05,530.31,0.5333,1,0.094539,0.094539,0,0
1.1726,4.8035e+05,530.26,0.53136,1,0.094661,0.094661,0,0
1.1753,4.786e+05,530.21,0.52942,1,0.094784,0.094784,0,0
1.1781,4.7685e+05,530.15,0.52748,1,0.094907,0.094907,0,0
1.1808,4.7509e+05,530.1,0.52555,1,0.09503,0.09503,0,0
1.1836,4.7334e+05,530.04,0.52361,1,0.095153,0.095153,0,0
1.1864,4.7159e+05,529.99,0.52167,1,0.095276,0.095276,0,0
1.1891,4.6985e+05,529.94,0.51974,1,0.095399,0.095399,0,0
1.1919,4.6811e+05,529.88,0.51782,1,0.095522,0.095522,0,0
1.1946,4.6638e+05,529.83,0.5159,1,0.095645,0.095645,0,0
1.1974,4.6464e+05,529.78,0.51398,1,0.095768,0.095768,0,0
1.2001,4.629e+05,529.72,0.51206,1,0.095891,0.095891,0,0
1.2028,4.6117e+05,529.67,0.51014,1,0.096014,0.096014,0,0
1.2056,4.5944e+05,529.62,0.50823,1,0.096137,0.096137,0,0
1.2083,4.5773e+05,529.56,0.50633,1,0.09626,0.09626,0,0
1.211,4.5601e+05,529.51,0.50443,1,0.096383,0.096383,0,0
1.2138,4.5429e+05,529.46,0.50254,1,0.096506,0.096506,0,0
1.2165,4.5257e+05,529.4,0.50064,1,0.096628,0.096628,0,0
1.2192,4.5086e+05,529.35,0.49874,1,0.096751,0.096751,0,0
1.2219,4.4916e+05,529.29,0.49686,1,0.096874,0.096874,0,0
1.2246,4.4747e+05,529.24,0.49499,1,0.096997,0.096997,0,0
1.2273,4.4577e+05,529.19,0.49311,1,0.09712,0.09712,0,0
1.23,4.4408e+05,529.13,0.49123,1,0.097243,0.097243,0,0
1.2327,4.4238e+05,529.08,0.48936,1,0.097366,0.097366,0,0
1.2355,4.4069e+05,529.03,0.48749,1,0.097489,0.097489,0,0
1.2382,4.3901e+05,528.97,0.48563,1,0.097612,0.097612,0,0
1.2409,4.3733e+05,528.92,0.48377,1,0.097735,0.097735,0,0
1.2436,4.3565e+05,528.87,0.48191,1,0.097858,0.097858,0,0
1.2463,4.3396e+05,528.81,0.48005,1,0.097981,0.097981,0,0
1.249,4.3228e+05,528.76,0.47819,1,0.098104,0.098104,0,0
1.2517,4.3061e+05,528.71,0.47634,1,0.098227,0.098227,0,0
1.2544,4.2894e+05,528.65,0.47449,1,0.09835,0.09835,0,0
1.2571,4.2727e+05,528.6,0.47264,1,0.098473,0.098473,0,0
1.2598,4.256e+05,528.54,0.4708,1,0.098595,0.098595,0,0
1.2625,4.2393e+05,528.49,0.46895,1,0.098718,0.098718,0,0
1.2652,4.2226e+05,528.43,0.4671,1,0.098841,0.098841,0,0
1.2679,4.206e+05,528.38,0.46527,1,0.098964,0.098964,0,0
1.2706,4.1894e+05,528.33,0.46343,1,0.099087,0.099087,0,0
1.2733,4.1728e+05,528.27,0.46159,1,0.09921,0.09921,0,0
1.276,4.1561e+05,528.22,0.45975,1,0.099333,0.099333,0,0
1.2787,4.1395e+05,528.17,0.45791,1,0.099456,0.099456,0,0
1.2814,4.123e+05,528.11,0.45608,1,0.099579,0.099579,0,0
1.2841,4.1064e+05,528.06,0.45425,1,0.099702,0.099702,0,0
1.2869,4.0899e+05,528,0.45243,1,0.099825,0.099825,0,0
1.2896,4.0734e+05,527.95,0.4506,1,0.099948,0.099948,0,0
1.2923,4.0569e+05,527.89,0.44877,1,0.10007,0.10007,0,0
1.295,4.0404e+05,527.84,0.44695,1,0.10019,0.10019,0,0
1.2977,4.0241e+05,527.78,0.44514,1,0.10032,0.10032,0,0
1.3004,4.0078e+05,527.73,0.44334,1,0.10044,0.10044,0,0
1.3031,3.9914e+05,527.67,0.44153,1,0.10056,0.10056,0,0
1.3058,3.9751e+05,527.62,0.43973,1,0.10069,0.10069,0,0
1.3085,3.9588e+05,527.56,0.43792,1,0.10081,0.10081,0,0
1.3112,3.9426e+05,527.51,0.43613,1,0.10093,0.10093,0,0
1.3139,3.9265e+05,527.45,0.43435,1,0.10105,0.10105,0,0
1.3166,3.9104e+05,527.4,0.43257,1,0.10118,0.10118,0,0
1.3193,3.8944e+05,527.34,0.43079,1,0.1013,0.1013,0,0
1.322,3.8783e+05,527.29,0.42901,1,0.10142,0.10142,0,0
1.3247,3.8622e+05,527.23,0.42724,1,0.10155,0.10155,0,0
1.3274,3.8464e+05,527.18,0.42549,1,0.10167,0.10167,0,0
1.3301,3.8307e+05,527.12,0.42375,1,0.10179,0.10179,0,0
1.3327,3.815e+05,527.07,0.42201,1,0.10191,0.10191,0,0
1.3354,3.7992e+05,527.02,0.42027,1,0.10204,0.10204,0,0
1.3381,3.7835e+05,526.96,0.41853,1,0.10216,0.10216,0,0
1.3407,3.7678e+05,526.91,0.4168,1,0.10228,0.10228,0,0
1.3434,3.7525e+05,526.85,0.4151,1,0.10241,0.10241,0,0
1.346,3.7371e+05,526.8,0.41339,1,0.10253,0.10253,0,0
1.3486,3.7217e+05,526.75,0.41169,1,0.10265,0.10265,0,0
1.3513,3.7063e+05,526.69,0.40999,1,0.10278,0.10278,0,0
1.3539,3.6909e+05,526.64,0.40829,1,0.1029,0.1029,0,0
1.3565,3.6758e+05,526.58,0.40662,1,0.10302,0.10302,0,0
1.3591,3.6608e+05,526.53,0.40496,1,0.10314,0.10314,0,0
1.3617,3.6458e+05,526.48,0.4033,1,0.10327,0.10327,0,0
1.3643,3.6309e+05,526.42,0.40164,1,0.10339,0.10339,0,0
1.3669,3.6159e+05,526.37,0.39999,1,0.10351,0.10351,0,0
1.3695,3.6009e+05,526.32,0.39833,1,0.10364,0.10364,0,0
1.3721,3.5862e+05,526.26,0.3967,1,0.10376,0.10376,0,0
1.3747,3.5715e+05,526.21,0.39508,1,0.10388,0.10388,0,0
1.3772,3.5568e+05,526.16,0.39346,1,0.104,0.104,0,0
1.3798,3.5421e+05,526.1,0.39183,1,0.10413,0.10413,0,0
1.3824,3.5275e+05,526.05,0.39021,1,0.10425,0.10425,0,0
1.385,3.5128e+05,526,0.38859,1,0.10437,0.10437,0,0
1.3875,3.4983e+05,525.94,0.38698,1,0.1045,0.1045,0,0
1.3901,3.4837e+05,525.89,0.38537,1,0.10462,0.10462,0,0
1.3927,3.4692e+05,525.84,0.38376,1,0.10474,0.10474,0,0
1.3953,3.4546e+05,525.78,0.38215,1,0.10487,0.10487,0,0
1.3979,3.4401e+05,525.73,0.38054,1,0.10499,0.10499,0,0
1.4005,3.4255e+05,525.68,0.37893,1,0.10511,0.10511,0,0
1.4031,3.411e+05,525.62,0.37732,1,0.10523,0.10523,0,0
1.4057,3.3964e+05,525.57,0.37571,1,0.10536,0.10536,0,0
1.4083,3.3819e+05,525.51,0.3741,1,0.10548,0.10548,0,0
1.4109,3.3673e+05,525.46,0.37249,1,0.1056,0.1056,0,0
1.4136,3.3527e+05,525.4,0.37088,1,0.10573,0.10573,0,0
1.4162,3.3381e+05,525.35,0.36926,1,0.10585,0.10585,0,0
1.4189,3.3235e+05,525.29,0.36765,1,0.10597,0.10597,0,0
1.4216,3.3089e+05,525.24,0.36603,1,0.10609,0.10609,0,0
1.4242,3.2943e+05,525.18,0.36442,1,0.10622,0.10622,0,0
1.4269,3.2797e+05,525.13,0.3628,1,0.10634,0.10634,0,0
1.4296,3.2652e+05,525.07,0.36119,1,0.10646,0.10646,0,0
1.4323,3.2506e+05,525.02,0.35958,1,0.10659,0.10659,0,0
1.4349,3.2361e+05,524.96,0.35798,1,0.10671,0.10671,0,0
1.4376,3.2216e+05,524.9,0.35637,1,0.10683,0.10683,0,0
1.4403,3.2071e+05,524.85,0.35477,1,0.10696,0.10696,0,0
1.443,3.1926e+05,524.79,0.35316,1,0.10708,0.10708,0,0
1.4457,3.1785e+05,524.74,0.3516,1,0.1072,0.1072,0,0
1.4483,3.1644e+05,524.68,0.35004,1,0.10732,0.10732,0,0
1.451,3.1502e+05,524.63,0.34848,1,0.10745,0.10745,0,0
1.4537,3.1361e+05,524.57,0.34692,1,0.10757,0.10757,0,0
1.4563,3.122e+05,524.52,0.34536,1,0.10769,0.10769,0,0
1.4589,3.1083e+05,524.46,0.34384,1,0.10782,0.10782,0,0
1.4614,3.0954e+05,524.41,0.34241,1,0.10794,0.10794,0,0
1.4638,3.0824e+05,524.36,0.34098,1,0.10806,0.10806,0,0
1.4663,3.0695e+05,524.31,0.33954,1,0.10818,0.10818,0,0
1.4688,3.0565e+05,524.25,0.33811,1,0.10831,0.10831,0,0
1.4713,3.0435e+05,524.2,0.33667,1,0.10843,0.10843,0,0
1.4736,3.0317e+05,524.16,0.33536,1,0.10855,0.10855,0,0
1.4758,3.0201e+05,524.11,0.33408,1,0.10868,0.10868,0,0
1.4781,3.0086e+05,524.06,0.33281,1,0.1088,0.1088,0,0
1.4804,2.9971e+05,524.02,0.33153,1,0.10892,0.10892,0,0
1.4826,2.9855e+05,523.97,0.33026,1,0.10905,0.10905,0,0
1.4848,2.9744e+05,523.92,0.32902,1,0.10917,0.10917,0,0
1.4866,2.9651e+05,523.89,0.328,1,0.10929,0.10929,0,0
1.4884,2.9559e+05,523.85,0.32698,1,0.10941,0.10941,0,0
1.4903,2.9466e+05,523.81,0.32595,1,0.10954,0.10954,0,0
1.4921,2.9374e+05,523.77,0.32493,1,0.10966,0.10966,0,0
1.4939,2.9281e+05,523.73,0.32391,1,0.10978,0.10978,0,0
1.4955,2.9201e+05,523.7,0.32302,1,0.10991,0.10991,0,0
1.4969,2.9131e+05,523.67,0.32224,1,0.11003,0.11003,0,0
1.4983,2.906e+05,523.64,0.32146,1,0.11015,0.11015,0,0
1.4997,2.899e+05,523.61,0.32069,1,0.11027,0.11027,0,0
1.5011,2.892e+05,523.58,0.31991,1,0.1104,0.1104,0,0
1.5025,2.885e+05,523.56,0.31913,1,0.11052,0.11052,0,0
1.5035,2.8798e+05,523.53,0.31856,1,0.11064,0.11064,0,0
1.5045,2.8748e+05,523.51,0.31801,1,0.11077,0.11077,0,0
1.5055,2.8698e+05,523.49,0.31746,1,0.11089,0.11089,0,0
1.5066,2.8648e+05,523.47,0.3169,1,0.11101,0.11101,0,0
1.5076,2.8598e+05,523.45,0.31635,1,0.11114,0.11114,0,0
1.5084,2.8554e+05,523.43,0.31587,1,0.11126,0.11126,0,0
1.509,2.8524e+05,523.42,0.31553,1,0.11138,0.11138,0,0
1.5096,2.8494e+05,523.41,0.3152,1,0.1115,0.1115,0,0
1.5101,2.8464e+05,523.39,0.31486,1,0.11163,0.11163,0,0
1.5107,2.8433e+05,523.38,0.31453,1,0.11175,0.11175,0,0
1.5113,2.8403e+05,523.37,0.31419,1,0.11187,0.11187,0,0
1.5115,2.8393e+05,523.36,0.31408,1,0.112,0.112,0,0
1.5116,2.8391e+05,523.36,0.31406,1,0.11212,0.11212,0,0
1.5117,2.8389e+05,523.36,0.31403,1,0.11224,0.11224,0,0
1.5119,2.8386e+05,523.36,0.31401,1,0.11236,0.11236,0,0
1.512,2.8384e+05,523.36,0.31399,1,0.11249,0.11249,0,0
1.5121,2.8383e+05,523.36,0.31397,1,0.11261,0.11261,0,0
1.512,2.8386e+05,523.36,0.314,1,0.11273,0.11273,0,0
1.512,2.8389e+05,523.37,0.31404,1,0.11286,0.11286,0,0
1.5119,2.8392e+05,523.37,0.31407,1,0.11298,0.11298,0,0
1.5118,2.8395e+05,523.37,0.31411,1,0.1131,0.1131,0,0
1.5118,2.8398e+05,523.37,0.31414,1,0.11322,0.11322,0,0
1.5116,2.8405e+05,523.37,0.31422,1,0.11335,0.11335,0,0
1.5114,2.8415e+05,523.38,0.31433,1,0.11347,0.11347,0,0
1.5112,2.8426e+05,523.38,0.31444,1,0.11359,0.11359,0,0
1.5109,2.8436e+05,523.38,0.31456,1,0.11372,0.11372,0,0
1.5107,2.8447e+05,523.39,0.31467,1,0.11384,0.11384,0,0
1.5105,2.8457e+05,523.39,0.31479,1,0.11396,0.11396,0,0
1.5103,2.8465e+05,523.39,0.31488,1,0.11409,0.11409,0,0
1.5101,2.8474e+05,523.4,0.31498,1,0.11421,0.11421,0,0
1.5099,2.8482e+05,523.4,0.31507,1,0.11433,0.11433,0,0
1.5097,2.849e+05,523.4,0.31516,1,0.11445,0.11445,0,0
1.5095,2.8499e+05,523.41,0.31525,1,0.11458,0.11458,0,0
1.5093,2.8506e+05,523.41,0.31533,1,0.1147,0.1147,0,0
1.5092,2.8511e+05,523.41,0.31539,1,0.11482,0.11482,0,0
1.5091,2.8516e+05,523.42,0.31544,1,0.11495,0.11495,0,0
1.509,2.8521e+05,523.42,0.3155,1,0.11507,0.11507,0,0
1.5089,2.8526e+05,523.42,0.31556,1,0.11519,0.11519,0,0
1.5088,2.8531e+05,523.42,0.31561,1,0.11531,0.11531,0,0
1.5088,2.8532e+05,523.42,0.31562,1,0.11544,0.11544,0,0
1.5088,2.8531e+05,523.42,0.31561,1,0.11556,0.11556,0,0
1.5088,2.8531e+05,523.42,0.3156,1,0.11568,0.11568,0,0
1.5088,2.853e+05,523.42,0.31559,1,0.11581,0.11581,0,0
1.5088,2.8529e+05,523.42,0.31558,1,0.11593,0.11593,0,0
1.5088,2.8528e+05,523.42,0.31557,1,0.11605,0.11605,0,0
1.5088,2.8527e+05,523.42,0.31556,1,0.11618,0.11618,0,0
1.5088,2.8526e+05,523.42,0.31555,1,0.1163,0.1163,0,0
1.5088,2.8525e+05,523.43,0.31554,1,0.11642,0.11642,0,0
1.5088,2.8524e+05,523.43,0.31553,1,0.11654,0.11654,0,0
1.5088,2.8523e+05,523.43,0.31552,1,0.11667,0.11667,0,0
1.5089,2.8523e+05,523.43,0.31552,1,0.11679,0.11679,0,0
1.5089,2.8523e+05,523.43,0.31552,1,0.11691,0.11691,0,0
1.5089,2.8523e+05,523.43,0.31552,1,0.11704,0.11704,0,0
1.5089,2.8523e+05,523.43,0.31552,1,0.11716,0.11716,0,0
1.5089,2.8522e+05,523.43,0.31551,1,0.11728,0.11728,0,0
1.5089,2.8522e+05,523.43,0.31551,1,0.1174,0.1174,0,0
1.5088,2.8524e+05,523.42,0.31553,1,0.11753,0.11753,0,0
1.5088,2.8525e+05,523.42,0.31554,1,0.11765,0.11765,0,0
1.5088,2.8526e+05,523.42,0.31556,1,0.11777,0.11777,0,0
1.5088,2.8528e+05,523.42,0.31557,1,0.1179,0.1179,0,0
1.5087,2.8529e+05,523.42,0.31559,1,0.11802,0.11802,0,0
1.5087,2.8531e+05,523.42,0.3156,1,0.11814,0.11814,0,0
1.5087,2.8533e+05,523.42,0.31563,1,0.11827,0.11827,0,0
1.5086,2.8535e+05,523.42,0.31565,1,0.11839,0.11839,0,0
1.5086,2.8537e+05,523.42,0.31567,1,0.11851,0.11851,0,0
1.5085,2.8539e+05,523.42,0.3157,1,0.11863,0.11863,0,0
1.5085,2.8541e+05,523.42,0.31572,1,0.11876,0.11876,0,0
1.5084,2.8543e+05,523.42,0.31574,1,0.11888,0.11888,0,0
1.5084,2.8545e+05,523.43,0.31576,1,0.119,0.119,0,0
1.5084,2.8547e+05,523.43,0.31578,1,0.11913,0.11913,0,0
1.5083,2.8549e+05,523.43,0.3158,1,0.11925,0.11925,0,0
1.5083,2.855e+05,523.43,0.31582,1,0.11937,0.11937,0,0
1.5082,2.8552e+05,523.43,0.31584,1,0.11949,0.11949,0,0
1.5082,2.8553e+05,523.43,0.31585,1,0.11962,0.11962,0,0
1.5082,2.8554e+05,523.43,0.31586,1,0.11974,0.11974,0,0
1.5082,2.8555e+05,523.43,0.31588,1,0.11986,0.11986,0,0
1.5082,2.8556e+05,523.43,0.31589,1,0.11999,0.11999,0,0
1.5082,2.8557e+05,523.43,0.3159,1,0.12011,0.12011,0,0
1.5081,2.8558e+05,523.43,0.31591,1,0.12023,0.12023,0,0
1.5081,2.8559e+05,523.43,0.31591,1,0.12036,0.12036,0,0
1.5081,2.8559e+05,523.43,0.31592,1,0.12048,0.12048,0,0
1.5081,2.856e+05,523.43,0.31593,1,0.1206,0.1206,0,0
1.5081,2.856e+05,523.43,0.31593,1,0.12072,0.12072,0,0
1.5081,2.8561e+05,523.43,0.31594,1,0.12085,0.12085,0,0
1.5081,2.8561e+05,523.43,0.31594,1,0.12097,0.12097,0,0
1.5081,2.8561e+05,523.43,0.31594,1,0.12109,0.12109,0,0
1.5081,2.8561e+05,523.43,0.31593,1,0.12122,0.12122,0,0
1.5081,2.856e+05,523.43,0.31593,1,0.12134,0.12134,0,0
1.5081,2.856e+05,523.43,0.31593,1,0.12146,0.12146,0,0
1.5081,2.856e+05,523.43,0.31593,1,0.12158,0.12158,0,0
1.5081,2.856e+05,523.43,0.31593,1,0.12171,0.12171,0,0
1.5081,2.856e+05,523.43,0.31593,1,0.12183,0.12183,0,0
1.5081,2.856e+05,523.43,0.31592,1,0.12195,0.12195,0,0
1.5081,2.8559e+05,523.43,0.31592,1,0.12208,0.12208,0,0
1.5081,2.8559e+05,523.43,0.31592,1,0.1222,0.1222,0,0
1.5081,2.8559e+05,523.43,0.31592,1,0.12232,0.12232,0,0
1.5081,2.8559e+05,523.43,0.31592,1,0.12245,0.12245,0,0
1.5081,2.8559e+05,523.43,0.31592,1,0.12257,0.12257,0,0
1.5081,2.8559e+05,523.43,0.31592,1,0.12269,0.12269,0,0
1.5081,2.8559e+05,523.43,0.31592,1,0.12281,0.12281,0,0
1.5081,2.8559e+05,523.43,0.31592,1,0.12294,0.12294,0,0
