,Mach,Pressure,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,entropy,total enthalpt
748,1.6964,483600.0,477.09,1,8.8129,8.8129,0,0,872.3085119556545,402078.11487497634
749,1.6965,483530.0,477.09,1,8.8247,8.8247,0,0,872.3189969406639,402084.6654210771
750,1.6966,483460.0,477.08,1,8.8365,8.8365,0,0,872.2867988784534,402069.54259399814
751,1.6966,483390.0,477.08,1,8.8483,8.8483,0,0,872.2972859680234,402072.87480816833
752,1.6967,483330.0,477.08,1,8.8601,8.8601,0,0,872.3062756023485,402078.950221129
753,1.6968,483260.0,477.08,1,8.8718,8.8718,0,0,872.3167643265058,402085.50202986185
754,1.6969,483190.0,477.07,1,8.8836,8.8836,0,0,872.284570730371,402070.3811503176
755,1.6969,483120.0,477.07,1,8.8954,8.8954,0,0,872.2950615614789,402073.71357829194
756,1.697,483060.0,477.07,1,8.9072,8.9072,0,0,872.3040544038404,402079.79022352933
757,1.6971,483010.0,477.07,1,8.919,8.919,0,0,872.3115489338903,402085.39117035986
758,1.6971,482970.0,477.07,1,8.9308,8.9308,0,0,872.3175448818552,402087.2954082067
759,1.6972,482920.0,477.06,1,8.9425,8.9425,0,0,872.2823577462636,402071.22436341207
760,1.6972,482870.0,477.06,1,8.9543,8.9543,0,0,872.2898537829253,402073.6048366366
761,1.6973,482820.0,477.06,1,8.9661,8.9661,0,0,872.297350269812,402079.206608273
762,1.6973,482780.0,477.06,1,8.9779,8.9779,0,0,872.3033477835679,402081.11096877616
763,1.6974,482730.0,477.06,1,8.9897,8.9897,0,0,872.3108450811739,402086.7131264196
764,1.6974,482680.0,477.06,1,9.0014,9.0014,0,0,872.3183428293537,402089.09355447604
765,1.6975,482650.0,477.05,1,9.0132,9.0132,0,0,872.2801599441267,402072.0722341787
766,1.6975,482610.0,477.05,1,9.025,9.025,0,0,872.286158880726,402073.9767409365
767,1.6975,482580.0,477.05,1,9.0368,9.0368,0,0,872.2906582725268,402075.4050900498
768,1.6976,482550.0,477.05,1,9.0486,9.0486,0,0,872.2951578266595,402080.05583412293
769,1.6976,482510.0,477.05,1,9.0604,9.0604,0,0,872.3011574847313,402081.96031693835
770,1.6976,482480.0,477.05,1,9.0721,9.0721,0,0,872.3056574177415,402083.38864809973
771,1.6977,482440.0,477.05,1,9.0839,9.0839,0,0,872.3116575810817,402088.5159181429
772,1.6977,482410.0,477.05,1,9.0957,9.0957,0,0,872.3161578931163,402089.94425789174
773,1.6977,482380.0,477.05,1,9.1075,9.1075,0,0,872.3206583676346,402091.37257111626
774,1.6978,482360.0,477.04,1,9.1193,9.1193,0,0,872.280977847155,402073.877083953
775,1.6978,482330.0,477.04,1,9.1311,9.1311,0,0,872.285478740366,402075.3055425085
776,1.6978,482310.0,477.04,1,9.1428,9.1428,0,0,872.2884794261417,402076.25783347414
777,1.6979,482280.0,477.04,1,9.1546,9.1546,0,0,872.2929805902771,402080.9097188649
778,1.6979,482260.0,477.04,1,9.1664,9.1664,0,0,872.2959814566944,402081.86202735064
779,1.6979,482240.0,477.04,1,9.1782,9.1782,0,0,872.2989823953825,402082.81432404736
780,1.698,482210.0,477.04,1,9.19,9.19,0,0,872.3034839389395,402087.46657237865
781,1.698,482190.0,477.04,1,9.2017,9.2017,0,0,872.3064850583387,402088.41888659965
782,1.698,482180.0,477.04,1,9.2135,9.2135,0,0,872.3079856451498,402088.8950392896
783,1.698,482180.0,477.04,1,9.2253,9.2253,0,0,872.3079856451498,402088.8950392896
784,1.6981,482170.0,477.04,1,9.2371,9.2371,0,0,872.3094862500368,402092.5952982834
785,1.6981,482170.0,477.04,1,9.2489,9.2489,0,0,872.3094862500368,402092.5952982834
786,1.6981,482160.0,477.04,1,9.2607,9.2607,0,0,872.310986873,402093.0714685781
787,1.6981,482160.0,477.04,1,9.2724,9.2724,0,0,872.310986873,402093.0714685781
788,1.6981,482150.0,477.04,1,9.2842,9.2842,0,0,872.3124875140411,402093.54763592593
789,1.6981,482150.0,477.04,1,9.296,9.296,0,0,872.3124875140411,402093.54763592593
790,1.6981,482140.0,477.04,1,9.3078,9.3078,0,0,872.3139881731607,402094.0238003269
791,1.6982,482140.0,477.04,1,9.3196,9.3196,0,0,872.3139881731607,402097.24816994835
792,1.6982,482140.0,477.04,1,9.3313,9.3313,0,0,872.3139881731607,402097.24816994835
793,1.6982,482140.0,477.04,1,9.3431,9.3431,0,0,872.3139881731607,402097.24816994835
794,1.6982,482140.0,477.04,1,9.3549,9.3549,0,0,872.3139881731607,402097.24816994835
795,1.6982,482140.0,477.04,1,9.3667,9.3667,0,0,872.3139881731607,402097.24816994835
796,1.6982,482140.0,477.04,1,9.3785,9.3785,0,0,872.3139881731607,402097.24816994835
797,1.6982,482140.0,477.04,1,9.3903,9.3903,0,0,872.3139881731607,402097.24816994835
798,1.6982,482140.0,477.04,1,9.402,9.402,0,0,872.3139881731607,402097.24816994835
799,1.6982,482150.0,477.04,1,9.4138,9.4138,0,0,872.3124875140411,402096.77198204765
800,1.6982,482160.0,477.04,1,9.4256,9.4256,0,0,872.310986873,402096.2957912
801,1.6982,482160.0,477.04,1,9.4374,9.4374,0,0,872.310986873,402096.2957912
802,1.6982,482170.0,477.04,1,9.4492,9.4492,0,0,872.3094862500368,402095.8195974054
803,1.6982,482170.0,477.04,1,9.4609,9.4609,0,0,872.3094862500368,402095.8195974054
804,1.6982,482180.0,477.04,1,9.4727,9.4727,0,0,872.3079856451498,402095.34340066364
805,1.6982,482180.0,477.04,1,9.4845,9.4845,0,0,872.3079856451498,402095.34340066364
806,1.6982,482190.0,477.04,1,9.4963,9.4963,0,0,872.3064850583387,402094.86720097484
807,1.6982,482200.0,477.04,1,9.5081,9.5081,0,0,872.3049844896019,402094.39099833876
808,1.6982,482210.0,477.04,1,9.5199,9.5199,0,0,872.3034839389395,402093.9147927555
809,1.6982,482220.0,477.04,1,9.5316,9.5316,0,0,872.3019834063492,402093.43858422484
810,1.6982,482220.0,477.04,1,9.5434,9.5434,0,0,872.3019834063492,402093.43858422484
811,1.6982,482230.0,477.04,1,9.5552,9.5552,0,0,872.3004828918305,402092.9623727469
812,1.6982,482240.0,477.04,1,9.567,9.567,0,0,872.2989823953825,402092.4861583216
813,1.6982,482250.0,477.04,1,9.5788,9.5788,0,0,872.2974819170045,402092.0099409488
814,1.6982,482260.0,477.04,1,9.5905,9.5905,0,0,872.2959814566944,402091.5337206284
815,1.6982,482270.0,477.04,1,9.6023,9.6023,0,0,872.2944810144526,402091.0574973605
816,1.6982,482280.0,477.04,1,9.6141,9.6141,0,0,872.2929805902771,402090.5812711449
817,1.6982,482280.0,477.04,1,9.6259,9.6259,0,0,872.2929805902771,402090.5812711449
818,1.6982,482290.0,477.04,1,9.6377,9.6377,0,0,872.2914801841679,402090.1050419816
819,1.6982,482300.0,477.04,1,9.6495,9.6495,0,0,872.2899797961225,402089.62880987057
820,1.6982,482310.0,477.04,1,9.6612,9.6612,0,0,872.2884794261417,402089.1525748118
821,1.6982,482320.0,477.04,1,9.673,9.673,0,0,872.2869790742229,402088.67633680505
822,1.6982,482320.0,477.04,1,9.6848,9.6848,0,0,872.2869790742229,402088.67633680505
823,1.6982,482330.0,477.04,1,9.6966,9.6966,0,0,872.285478740366,402088.20009585045
824,1.6982,482340.0,477.04,1,9.7084,9.7084,0,0,872.2839784245697,402087.72385194787
825,1.6982,482340.0,477.04,1,9.7201,9.7201,0,0,872.2839784245697,402087.72385194787
826,1.6982,482340.0,477.04,1,9.7319,9.7319,0,0,872.2839784245697,402087.72385194787
827,1.6982,482350.0,477.04,1,9.7437,9.7437,0,0,872.2824781268326,402087.2476050972
828,1.6982,482350.0,477.04,1,9.7555,9.7555,0,0,872.2824781268326,402087.2476050972
829,1.6982,482360.0,477.04,1,9.7673,9.7673,0,0,872.280977847155,402086.77135529846
830,1.6982,482360.0,477.05,1,9.7791,9.7791,0,0,872.3236587742621,402108.4429015432
831,1.6982,482360.0,477.05,1,9.7908,9.7908,0,0,872.3236587742621,402108.4429015432
832,1.6982,482370.0,477.05,1,9.8026,9.8026,0,0,872.3221585619195,402107.9666884894
833,1.6982,482370.0,477.05,1,9.8144,9.8144,0,0,872.3221585619195,402107.9666884894
834,1.6982,482370.0,477.05,1,9.8262,9.8262,0,0,872.3221585619195,402107.9666884894
835,1.6982,482370.0,477.05,1,9.838,9.838,0,0,872.3221585619195,402107.9666884894
836,1.6982,482370.0,477.05,1,9.8498,9.8498,0,0,872.3221585619195,402107.9666884894
837,1.6982,482370.0,477.05,1,9.8615,9.8615,0,0,872.3221585619195,402107.9666884894
838,1.6982,482370.0,477.05,1,9.8733,9.8733,0,0,872.3221585619195,402107.9666884894
839,1.6982,482380.0,477.05,1,9.8851,9.8851,0,0,872.3206583676346,402107.4904724881
840,1.6982,482380.0,477.05,1,9.8969,9.8969,0,0,872.3206583676346,402107.4904724881
841,1.6982,482370.0,477.05,1,9.9087,9.9087,0,0,872.3221585619195,402107.9666884894
842,1.6983,482370.0,477.05,1,9.9204,9.9204,0,0,872.3221585619195,402111.19086181925
843,1.6983,482370.0,477.05,1,9.9322,9.9322,0,0,872.3221585619195,402111.19086181925
844,1.6983,482370.0,477.05,1,9.944,9.944,0,0,872.3221585619195,402111.19086181925
845,1.6983,482370.0,477.05,1,9.9558,9.9558,0,0,872.3221585619195,402111.19086181925
846,1.6983,482360.0,477.05,1,9.9676,9.9676,0,0,872.3236587742621,402111.6670983746
847,1.6983,482360.0,477.05,1,9.9794,9.9794,0,0,872.3236587742621,402111.6670983746
848,1.6983,482360.0,477.05,1,9.9911,9.9911,0,0,872.3236587742621,402111.6670983746
849,1.6983,482360.0,477.05,1,10.003,10.003,0,0,872.3236587742621,402111.6670983746
850,1.6983,482350.0,477.04,1,10.015,10.015,0,0,872.2824781268326,402090.4716710493
851,1.6983,482350.0,477.04,1,10.026,10.026,0,0,872.2824781268326,402090.4716710493
852,1.6983,482340.0,477.04,1,10.038,10.038,0,0,872.2839784245697,402090.94794140314
853,1.6983,482340.0,477.04,1,10.05,10.05,0,0,872.2839784245697,402090.94794140314
854,1.6983,482340.0,477.04,1,10.062,10.062,0,0,872.2839784245697,402090.94794140314
855,1.6983,482330.0,477.04,1,10.074,10.074,0,0,872.285478740366,402091.4242088088
856,1.6983,482330.0,477.04,1,10.085,10.085,0,0,872.285478740366,402091.4242088088
857,1.6984,482320.0,477.04,1,10.097,10.097,0,0,872.2869790742229,402095.1247995782
858,1.6984,482320.0,477.04,1,10.109,10.109,0,0,872.2869790742229,402095.1247995782
859,1.6984,482310.0,477.04,1,10.121,10.121,0,0,872.2884794261417,402095.601084592
860,1.6984,482310.0,477.04,1,10.133,10.133,0,0,872.2884794261417,402095.601084592
861,1.6984,482300.0,477.04,1,10.144,10.144,0,0,872.2899797961225,402096.07736665773
862,1.6984,482290.0,477.04,1,10.156,10.156,0,0,872.2914801841679,402096.5536457754
863,1.6984,482290.0,477.04,1,10.168,10.168,0,0,872.2914801841679,402096.5536457754
864,1.6984,482280.0,477.04,1,10.18,10.18,0,0,872.2929805902771,402097.0299219452
865,1.6984,482280.0,477.04,1,10.191,10.191,0,0,872.2929805902771,402097.0299219452
866,1.6984,482270.0,477.04,1,10.203,10.203,0,0,872.2944810144526,402097.506195167
867,1.6984,482250.0,477.04,1,10.215,10.215,0,0,872.2974819170045,402098.45873276726
868,1.6985,482240.0,477.04,1,10.227,10.227,0,0,872.2989823953825,402102.15970135015
869,1.6985,482230.0,477.04,1,10.239,10.239,0,0,872.3004828918305,402102.6359862857
870,1.6985,482220.0,477.04,1,10.25,10.25,0,0,872.3019834063492,402103.1122682736
871,1.6985,482210.0,477.04,1,10.262,10.262,0,0,872.3034839389395,402103.5885473138
872,1.6985,482200.0,477.04,1,10.274,10.274,0,0,872.3049844896019,402104.0648234064
873,1.6985,482190.0,477.04,1,10.286,10.286,0,0,872.3064850583387,402104.54109655146
874,1.6985,482180.0,477.04,1,10.297,10.297,0,0,872.3079856451498,402105.01736674894
875,1.6986,482170.0,477.04,1,10.309,10.309,0,0,872.3094862500368,402108.71869260614
876,1.6986,482160.0,477.04,1,10.321,10.321,0,0,872.310986873,402109.1949804143
877,1.6986,482140.0,477.04,1,10.333,10.333,0,0,872.3139881731607,402110.14754718833
878,1.6986,482130.0,477.04,1,10.345,10.345,0,0,872.3154888503601,402110.6238261544
879,1.6986,482120.0,477.04,1,10.356,10.356,0,0,872.3169895456398,402111.1001021731
880,1.6986,482110.0,477.04,1,10.368,10.368,0,0,872.3184902590014,402111.5763752447
881,1.6986,482100.0,477.04,1,10.38,10.38,0,0,872.3199909904458,402112.05264536914
882,1.6986,482090.0,477.04,1,10.392,10.392,0,0,872.3214917399732,402112.52891254646
883,1.6987,482080.0,477.04,1,10.404,10.404,0,0,872.3229925075858,402116.230636813
884,1.6987,482060.0,477.04,1,10.415,10.415,0,0,872.3259940970686,402117.18320344447
885,1.6987,482050.0,477.03,1,10.427,10.427,0,0,872.284814913345,402095.98847078613
886,1.6987,482040.0,477.03,1,10.439,10.439,0,0,872.2863158025597,402096.4647864191
887,1.6987,482020.0,477.03,1,10.451,10.451,0,0,872.2893176352562,402097.4174088424
888,1.6987,482010.0,477.03,1,10.462,10.462,0,0,872.2908185787398,402097.89371563273
889,1.6987,482000.0,477.03,1,10.474,10.474,0,0,872.2923195403151,402098.3700194757
890,1.6988,481990.0,477.03,1,10.486,10.486,0,0,872.2938205199824,402102.0720274881
891,1.6988,481970.0,477.03,1,10.498,10.498,0,0,872.2968225335991,402103.02466745354
892,1.6988,481960.0,477.03,1,10.51,10.51,0,0,872.2983235675503,402103.5009830152
893,1.6988,481950.0,477.03,1,10.521,10.521,0,0,872.2998246195981,402103.9772956297
894,1.6988,481940.0,477.03,1,10.533,10.533,0,0,872.3013256897439,402104.45360529685
895,1.6988,481930.0,477.03,1,10.545,10.545,0,0,872.3028267779874,402104.92991201696
896,1.6988,481920.0,477.03,1,10.557,10.557,0,0,872.3043278843306,402105.40621578996
897,1.6988,481910.0,477.03,1,10.568,10.568,0,0,872.3058290087749,402105.8825166158
898,1.6988,481900.0,477.03,1,10.58,10.58,0,0,872.3073301513207,402106.35881449474
899,1.6988,481890.0,477.03,1,10.592,10.592,0,0,872.3088313119687,402106.83510942676
900,1.6989,481880.0,477.03,1,10.604,10.604,0,0,872.3103324907202,402110.53755701624
901,1.6989,481860.0,477.03,1,10.616,10.616,0,0,872.3133349025383,402111.49017916294
902,1.6989,481850.0,477.03,1,10.627,10.627,0,0,872.314836135606,402111.9664858161
903,1.6989,481840.0,477.03,1,10.639,10.639,0,0,872.3163373867819,402112.4427895226
904,1.6989,481820.0,477.03,1,10.651,10.651,0,0,872.3193399434604,402113.39538809535
905,1.6989,481810.0,477.03,1,10.663,10.663,0,0,872.3208412489645,402113.8716829618
906,1.6989,481800.0,477.03,1,10.674,10.674,0,0,872.3223425725805,402114.3479748819
907,1.699,481790.0,477.03,1,10.686,10.686,0,0,872.3238439143089,402118.0508209472
908,1.699,481770.0,477.02,1,10.698,10.698,0,0,872.2841674198588,402097.3331498356
909,1.699,481760.0,477.02,1,10.71,10.71,0,0,872.2856688651651,402097.8094931543
910,1.699,481740.0,477.02,1,10.722,10.722,0,0,872.288671810126,402098.76217095053
911,1.699,481730.0,477.02,1,10.733,10.733,0,0,872.290173309782,402099.2385054282
912,1.699,481720.0,477.02,1,10.745,10.745,0,0,872.291674827557,402099.71483695885
913,1.699,481700.0,477.02,1,10.757,10.757,0,0,872.2946779174654,402100.6674911797
914,1.6991,481690.0,477.02,1,10.769,10.769,0,0,872.2961794896013,402104.370641633
915,1.6991,481680.0,477.02,1,10.781,10.781,0,0,872.2976810798604,402104.84698488767
916,1.6991,481660.0,477.02,1,10.792,10.792,0,0,872.3006843147488,402105.79966255685
917,1.6991,481650.0,477.02,1,10.804,10.804,0,0,872.3021859593806,402106.2759969714
918,1.6991,481630.0,477.02,1,10.816,10.816,0,0,872.305189303025,402107.228656961
919,1.6991,481620.0,477.02,1,10.828,10.828,0,0,872.3066910020398,402107.704982536
920,1.6991,481610.0,477.02,1,10.839,10.839,0,0,872.308192719184,402108.1813051646
921,1.6991,481590.0,477.02,1,10.851,10.851,0,0,872.3111962078641,402109.13394158275
922,1.6992,481580.0,477.02,1,10.863,10.863,0,0,872.3126979794027,402112.83753168763
923,1.6992,481560.0,477.02,1,10.875,10.875,0,0,872.3157015768815,402113.79019745125
924,1.6992,481550.0,477.02,1,10.887,10.887,0,0,872.3172034028232,402114.2665259138
925,1.6992,481540.0,477.02,1,10.898,10.898,0,0,872.3187052469018,402114.74285143026
926,1.6992,481530.0,477.02,1,10.91,10.91,0,0,872.3202071091177,402115.21917400067
927,1.6992,481510.0,477.02,1,10.922,10.922,0,0,872.3232108879665,402116.1718103034
928,1.6992,481500.0,477.02,1,10.934,10.934,0,0,872.3247128046007,402116.64812403586
929,1.6992,481490.0,477.02,1,10.945,10.945,0,0,872.3262147393767,402117.1244348226
930,1.6993,481480.0,477.01,1,10.957,10.957,0,0,872.2850382822859,402099.15892072185
931,1.6993,481470.0,477.01,1,10.969,10.969,0,0,872.2865403025622,402099.6352887945
932,1.6993,481450.0,477.01,1,10.981,10.981,0,0,872.2895443975463,402100.5880161002
933,1.6993,481440.0,477.01,1,10.993,10.993,0,0,872.2910464722556,402101.0643753333
934,1.6993,481430.0,477.01,1,11.004,11.004,0,0,872.2925485651118,402101.5407316201
935,1.6993,481420.0,477.01,1,11.016,11.016,0,0,872.2940506761151,402102.01708496065
936,1.6993,481410.0,477.01,1,11.028,11.028,0,0,872.2955528052672,402102.49343535485
937,1.6993,481400.0,477.01,1,11.04,11.04,0,0,872.2970549525687,402102.96978280286
938,1.6993,481400.0,477.01,1,11.052,11.052,0,0,872.2970549525687,402102.96978280286
939,1.6994,481390.0,477.01,1,11.063,11.063,0,0,872.2985571180207,402106.6740759219
940,1.6994,481380.0,477.01,1,11.075,11.075,0,0,872.300059301624,402107.1504409919
941,1.6994,481370.0,477.01,1,11.087,11.087,0,0,872.3015615033798,402107.6268031157
942,1.6994,481360.0,477.01,1,11.099,11.099,0,0,872.3030637232889,402108.1031622935
943,1.6994,481350.0,477.01,1,11.11,11.11,0,0,872.3045659613531,402108.57951852516
944,1.6994,481350.0,477.01,1,11.122,11.122,0,0,872.3045659613531,402108.57951852516
945,1.6994,481340.0,477.01,1,11.134,11.134,0,0,872.3060682175726,402109.055871811
946,1.6994,481330.0,477.01,1,11.146,11.146,0,0,872.3075704919485,402109.5322221507
947,1.6994,481320.0,477.01,1,11.158,11.158,0,0,872.3090727844819,402110.00856954476
948,1.6994,481320.0,477.01,1,11.169,11.169,0,0,872.3090727844819,402110.00856954476
949,1.6994,481310.0,477.01,1,11.181,11.181,0,0,872.3105750951736,402110.4849139931
950,1.6994,481300.0,477.01,1,11.193,11.193,0,0,872.312077424025,402110.9612554956
951,1.6994,481300.0,477.01,1,11.205,11.205,0,0,872.312077424025,402110.9612554956
952,1.6994,481300.0,477.01,1,11.216,11.216,0,0,872.312077424025,402110.9612554956
953,1.6994,481290.0,477.01,1,11.228,11.228,0,0,872.3135797710369,402111.4375940524
954,1.6994,481290.0,477.01,1,11.24,11.24,0,0,872.3135797710369,402111.4375940524
955,1.6994,481280.0,477.01,1,11.252,11.252,0,0,872.3150821362101,402111.9139296637
956,1.6994,481280.0,477.01,1,11.264,11.264,0,0,872.3150821362101,402111.9139296637
957,1.6995,481270.0,477.01,1,11.275,11.275,0,0,872.3165845195463,402115.6186830775
958,1.6995,481270.0,477.01,1,11.287,11.287,0,0,872.3165845195463,402115.6186830775
959,1.6995,481270.0,477.01,1,11.299,11.299,0,0,872.3165845195463,402115.6186830775
960,1.6995,481260.0,477.01,1,11.311,11.311,0,0,872.3180869210455,402116.095036312
961,1.6995,481260.0,477.01,1,11.323,11.323,0,0,872.3180869210455,402116.095036312
962,1.6995,481260.0,477.01,1,11.334,11.334,0,0,872.3180869210455,402116.095036312
963,1.6995,481250.0,477.01,1,11.346,11.346,0,0,872.3195893407094,402116.57138660084
964,1.6995,481250.0,477.01,1,11.358,11.358,0,0,872.3195893407094,402116.57138660084
965,1.6995,481250.0,477.01,1,11.37,11.37,0,0,872.3195893407094,402116.57138660084
966,1.6995,481250.0,477.01,1,11.381,11.381,0,0,872.3195893407094,402116.57138660084
967,1.6995,481250.0,477.01,1,11.393,11.393,0,0,872.3195893407094,402116.57138660084
968,1.6995,481240.0,477.01,1,11.405,11.405,0,0,872.3210917785389,402117.04773394426
969,1.6995,481240.0,477.01,1,11.417,11.417,0,0,872.3210917785389,402117.04773394426
970,1.6995,481240.0,477.01,1,11.429,11.429,0,0,872.3210917785389,402117.04773394426
971,1.6995,481240.0,477.01,1,11.44,11.44,0,0,872.3210917785389,402117.04773394426
972,1.6995,481240.0,477.01,1,11.452,11.452,0,0,872.3210917785389,402117.04773394426
973,1.6995,481240.0,477.01,1,11.464,11.464,0,0,872.3210917785389,402117.04773394426
974,1.6995,481240.0,477.01,1,11.476,11.476,0,0,872.3210917785389,402117.04773394426
975,1.6995,481240.0,477.01,1,11.487,11.487,0,0,872.3210917785389,402117.04773394426
976,1.6995,481240.0,477.01,1,11.499,11.499,0,0,872.3210917785389,402117.04773394426
977,1.6995,481250.0,477.01,1,11.511,11.511,0,0,872.3195893407094,402116.57138660084
978,1.6995,481250.0,477.01,1,11.523,11.523,0,0,872.3195893407094,402116.57138660084
979,1.6995,481250.0,477.01,1,11.535,11.535,0,0,872.3195893407094,402116.57138660084
980,1.6995,481250.0,477.01,1,11.546,11.546,0,0,872.3195893407094,402116.57138660084
981,1.6995,481260.0,477.01,1,11.558,11.558,0,0,872.3180869210455,402116.095036312
982,1.6995,481260.0,477.01,1,11.57,11.57,0,0,872.3180869210455,402116.095036312
983,1.6995,481260.0,477.01,1,11.582,11.582,0,0,872.3180869210455,402116.095036312
984,1.6995,481260.0,477.01,1,11.593,11.593,0,0,872.3180869210455,402116.095036312
985,1.6995,481270.0,477.01,1,11.605,11.605,0,0,872.3165845195463,402115.6186830775
986,1.6995,481270.0,477.01,1,11.617,11.617,0,0,872.3165845195463,402115.6186830775
987,1.6995,481280.0,477.01,1,11.629,11.629,0,0,872.3150821362101,402115.14232689765
988,1.6995,481280.0,477.01,1,11.641,11.641,0,0,872.3150821362101,402115.14232689765
989,1.6995,481290.0,477.01,1,11.652,11.652,0,0,872.3135797710369,402114.6659677719
990,1.6995,481290.0,477.01,1,11.664,11.664,0,0,872.3135797710369,402114.6659677719
991,1.6995,481290.0,477.01,1,11.676,11.676,0,0,872.3135797710369,402114.6659677719
992,1.6995,481300.0,477.01,1,11.688,11.688,0,0,872.312077424025,402114.1896057005
993,1.6995,481300.0,477.01,1,11.7,11.7,0,0,872.312077424025,402114.1896057005
994,1.6995,481310.0,477.01,1,11.711,11.711,0,0,872.3105750951736,402113.71324068337
995,1.6994,481310.0,477.01,1,11.723,11.723,0,0,872.3105750951736,402110.4849139931
996,1.6994,481320.0,477.01,1,11.735,11.735,0,0,872.3090727844819,402110.00856954476
997,1.6994,481320.0,477.01,1,11.747,11.747,0,0,872.3090727844819,402110.00856954476
998,1.6994,481320.0,477.01,1,11.758,11.758,0,0,872.3090727844819,402110.00856954476
999,1.6994,481330.0,477.01,1,11.77,11.77,0,0,872.3075704919485,402109.5322221507
1000,1.6994,481330.0,477.01,1,11.782,11.782,0,0,872.3075704919485,402109.5322221507
